PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,Baserunners
21,1/20/23,12:52:05,5,1,Jason Savacool,savacja42,Right,Maryland,Jacob Orr,orr--ja43,Right,Maryland,,1,Top,2,0,0,Slider,,StrikeCalled,,,,0,0,,85.4332437,-0.822779867,-1.20749298,2267.121357,37.73717628,7:15,6.05677684,2.448462124,6.308080276,-38.81836334,-0.035317066,-3.564323697,1.951350628,-0.676285652,76.80868075,-7.638250452,-4.346460665,0.44822129,,,,,,,,,,,,1.552767245,0.214958944,-2.340435324,50,5.958794769,2.737542605,-124.2416788,-3.078433062,2.421950624,25.38108699,-31.83876434,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,27124b57-98eb-11ed-b425-e3a2f2e0b5b9,85.55750691,6.051077213,2.45157337,-0.753126415,-1.246324759,76.90381406,1.956278,-0.67872446,-7.560446613,-4.384653692,0.44811099,-3.200796237,-1.946123472,-82.5358174,7.202202557,294.5135071,-2247.910372,12.99063705,0.10273341,-0.991526265,0.079507933,,,,,,,,,,,,,,,,,0.979601373,1,,,high,high,83.51802343,38.77691991,55.01191972,Luke Shliger,shliglu42,Maryland,1st and 2nd
22,1/20/23,12:52:27,5,2,Jason Savacool,savacja42,Right,Maryland,Jacob Orr,orr--ja43,Right,Maryland,,1,Top,2,0,1,Curveball,,BallCalled,,,,0,0,,80.72545291,1.637845341,0.004432505,2559.568633,35.64232022,7:15,6.446268458,1.757924112,6.280411086,-54.93402352,-10.03463407,-10.50687787,2.964302847,-0.943021312,72.85132786,-8.903034004,-4.530418682,0.477002328,,,,,,,,,,,,5.429493664,-6.192034453,-1.751486939,50,6.553797102,0.310135921,-117.2849967,1.643651037,7.464492933,24.87409264,-40.68688711,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,3483dea1-98eb-11ed-a756-97282f47318f,80.81724191,6.434841545,1.75816742,1.77684218,0.001094758,72.89564208,2.973329908,-0.943122389,-8.760318418,-4.531700764,0.476917614,-10.45700144,-13.35098752,-42.59195117,0.861421897,1884.334366,-1732.245822,73.61921619,0.598281702,-0.676772562,0.428996392,,,,,,,,,,,,,,,,,0.994851926,1,,,high,high,89.22472054,38.31146033,55.03958891,Luke Shliger,shliglu42,Maryland,1st and 2nd
23,1/20/23,12:52:50,5,3,Jason Savacool,savacja42,Right,Maryland,Jacob Orr,orr--ja43,Right,Maryland,,1,Top,2,1,1,Slider,,BallCalled,,,,0,0,,83.76412453,-1.197456624,-2.507191721,2285.814939,44.00303947,7:30,6.144232888,2.298926342,6.272002325,-39.99962351,0.499307197,-4.388273976,1.423126473,-1.710404967,76.35735926,-8.902775819,-5.7532001,0.458029342,,,,,,,,,,,,1.613093869,0.608537872,-2.074916763,50,6.011503409,5.472689245,-121.6962864,-3.858876343,2.412053657,24.53199801,-31.26410502,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,425ff478-98eb-11ed-bf87-cdd8de5682a5,83.88647207,6.138085992,2.302067511,-1.124416253,-2.545349951,76.44960119,1.428096944,-1.71253513,-8.82415368,-5.786632362,0.457916896,-4.0297384,-1.526791536,-81.51090037,2.489161538,337.4348317,-2260.771477,14.76212383,0.106184392,-0.989043968,0.102551962,,,,,,,,,,,,,,,,,0.997171361,1,,,high,high,87.75975261,39.66949679,55.04799767,Luke Shliger,shliglu42,Maryland,1st and 2nd
24,1/20/23,12:53:13,5,4,Jason Savacool,savacja42,Right,Maryland,Jacob Orr,orr--ja43,Right,Maryland,,1,Top,2,2,1,Sinker,,StrikeCalled,,,,0,0,,93.3208042,-1.670663541,-2.294734701,2005.922244,231.6276158,1:45,5.924126017,2.349752601,6.413997779,-23.69561904,10.39146865,9.89436192,1.738602015,0.071523591,83.23607815,-6.898063246,-1.283028479,0.410290366,,,,,,,,,,,,-5.926916474,5.818656587,-2.159487606,50,5.766446185,5.082121169,-135.590188,-4.761157786,-10.98498827,30.87167919,-21.38971094,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,5010b254-98eb-11ed-b223-230d5e17c38f,93.50035044,5.922801962,2.353604644,-1.655123782,-2.341694404,83.38389389,1.740183068,0.068454377,-6.872276523,-1.332342516,0.410157118,10.36655179,9.041813186,-33.09081048,27.49682642,1680.574275,-1095.168551,83.78062909,-0.520084993,-0.545967599,-0.656834059,,,,,,,,,,,,,,,,,0.994240259,1,,,high,high,65.2528396,-36.8987417,54.90600222,Luke Shliger,shliglu42,Maryland,1st and 2nd
25,1/20/23,12:53:34,5,5,Jason Savacool,savacja42,Right,Maryland,Jacob Orr,orr--ja43,Right,Maryland,,1,Top,2,2,2,Slider,,BallCalled,,,,0,0,,82.58481952,-1.787031183,-2.657829346,2404.166858,36.78288511,7:15,6.27150072,2.02016332,6.315200744,-41.81666124,-0.153674137,-4.9040079,0.836794124,-1.252243096,76.09624801,-9.829059889,-4.186477442,0.464914608,,,,,,,,,,,,1.768314437,0.706396821,-1.916747327,50,6.111056249,6.943626751,-119.8530571,-5.865461818,2.561745083,24.04004676,-31.15069732,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,5be20330-98eb-11ed-b2e2-d1a4d876c9d6,82.70104097,6.264802432,2.023581018,-1.707558853,-2.699317651,76.17979795,0.842157212,-1.254476232,-9.743828423,-4.221990752,0.46481478,-4.513847048,-2.308654768,-80.28681488,11.2147921,405.6218881,-2369.702337,16.87161965,0.135126535,-0.985664672,0.101024624,,,,,,,,,,,,,,,,,0.997899296,1,,,high,high,79.90669345,44.15348963,55.00479926,Luke Shliger,shliglu42,Maryland,1st and 2nd
26,1/20/23,12:54:13,5,6,Jason Savacool,savacja42,Right,Maryland,Jacob Orr,orr--ja43,Right,Maryland,,1,Top,2,3,2,Sinker,,StrikeCalled,Strikeout,,,1,0,,93.07968535,-1.724939373,-2.520844388,1899.995145,231.5518243,1:45,5.934659616,2.313426024,6.46768989,-23.94276115,10.09762155,9.652934001,1.675481956,-0.13541863,83.23012165,-7.030686544,-0.99529576,0.410933673,,,,,,,,,,,,-5.87473601,5.746094732,-2.105859223,50,5.774023055,5.614483248,-135.2292416,-4.880443834,-10.83444201,30.60477698,-21.57685338,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,73b471fd-98eb-11ed-8058-d17c9667ca92,93.25981157,5.933167087,2.317262267,-1.707837917,-2.566515581,83.37686055,1.677157634,-0.138373404,-7.003439509,-1.042811528,0.410799734,10.10374334,8.738124084,-31.08440664,0.5849467,1627.170334,-980.9680177,85.64076278,-0.532519838,-0.516300276,-0.670713536,,,,,,,,,,,,,,,,,0.97310116,1,,,high,high,89.47354826,-18.31122685,54.85231011,Luke Shliger,shliglu42,Maryland,1st and 2nd
27,1/20/23,12:57:13,1,1,Nick Dean,dean-ni43,Right,Maryland,Luke Shliger,shliglu42,Left,Maryland,,1,Bottom,0,0,0,Four-Seam,,BallCalled,,,,0,0,,91.28258364,-4.919025273,-3.187539937,2324.623097,212.3120646,1:00,6.255148532,1.785149122,7.5197002,-17.3250856,15.44160984,9.082268882,0.296021461,-0.375267574,83.45605265,-8.195421068,-1.452375957,0.41199111,,,,,,,,,,,,-5.971901101,10.01265649,-1.577162014,50,5.920600359,7.11498594,-132.3431748,-11.89468838,-10.54933264,29.29282883,-14.4867433,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,dea21de6-98eb-11ed-bc3f-6b957657a04b,91.45393733,6.255099294,1.787874005,-4.918906743,-3.221260718,83.61464119,0.296541789,-0.37803173,-8.187629616,-1.490281998,0.411861822,9.387517537,14.32190062,7.776826185,88.3612186,2303.242727,314.5560148,99.08026507,-0.837376164,0.135314845,-0.529614059,,,,,,,,,,,,,,,,,0.997228664,1,,,high,medium,10.47469251,39.85481103,53.8002998,James Heffley,hefflja42,Maryland,None
28,1/20/23,12:57:28,1,2,Nick Dean,dean-ni43,Right,Maryland,Luke Shliger,shliglu42,Left,Maryland,,1,Bottom,0,1,0,Four-Seam,,BallCalled,,,,0,0,,91.80857315,-2.116266061,-0.715001682,2298.75633,213.5312065,1:00,6.274637674,1.723177056,7.380192746,-17.45370416,14.91722673,9.058063369,3.261043112,1.739086468,81.83125389,-4.315636515,0.357658995,0.409495484,,,,,,,,,,,,-5.226468945,8.887655694,-1.677894683,50,6.121553187,1.403393663,-133.6481078,-5.448699351,-9.386190822,30.70718548,-16.21275082,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,e7a594f5-98eb-11ed-be71-bd631dcbefae,91.98776033,6.274588985,1.725912657,-2.11623349,-0.748634558,81.9844915,3.261540449,1.7369716,-4.30687727,0.322547885,0.409360088,9.362284869,13.70572966,11.81134646,89.35084337,2250.084469,470.5321983,97.88268722,-0.815935479,0.204689898,-0.540695238,,,,,,,,,,,,,,,,,0.996994904,1,,,high,high,9.584001848,61.42422239,53.93980725,James Heffley,hefflja42,Maryland,None
29,1/20/23,12:57:42,1,3,Nick Dean,dean-ni43,Right,Maryland,Luke Shliger,shliglu42,Left,Maryland,,1,Bottom,0,2,0,Four-Seam,,BallCalled,,,,0,0,,94.44040106,-1.685565934,0.36378046,2251.132531,208.226508,1:00,6.426100083,1.617322713,7.328740075,-17.8598856,15.83676228,7.747651,3.453659505,1.028248251,81.82136442,-4.320336251,-0.215269573,0.398434206,,,,,,,,,,,,-4.027236775,8.941103751,-1.645952812,50,6.301892655,-1.100436801,-137.5065261,-4.513453591,-7.653249519,32.61203341,-15.182623,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,f00047b8-98eb-11ed-b67f-495b67342525,94.62787055,6.426492201,1.619703938,-1.690922516,0.334930489,81.97860344,3.453974433,1.02636579,-4.314649248,-0.24586831,0.398299305,8.030191018,14.58566137,7.555946956,53.09483744,2231.585801,296.010952,99.13169352,-0.873434215,0.131494236,-0.468851722,,,,,,,,,,,,,,,,,0.943633091,1,,,high,high,42.21462956,-56.23999506,53.99125992,James Heffley,hefflja42,Maryland,None
30,1/20/23,12:57:57,1,4,Nick Dean,dean-ni43,Right,Maryland,Luke Shliger,shliglu42,Left,Maryland,,1,Bottom,0,3,0,Four-Seam,,BallCalled,Walk,,,0,0,,90.11023678,-2.315476993,-1.620518374,2183.466488,211.2326198,1:00,6.251231793,1.743945006,7.393383846,-18.26921798,15.1659237,8.236487272,2.770380375,1.832295479,82.1617038,-5.100257615,1.527694703,0.417113617,,,,,,,,,,,,-5.079305757,9.101214829,-1.636402847,50,6.084553337,3.472099671,-131.1262952,-5.829766802,-8.789531256,29.30683318,-16.42476887,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,f931b754-98eb-11ed-9dae-d13dbae95212,90.28825585,6.251127774,1.746592514,-2.314891582,-1.653015658,82.31584621,2.77083299,1.83021771,-5.092388983,1.493646557,0.416975006,8.551390445,13.90289921,2.862001114,49.12022488,2180.74303,109.0217331,99.8752691,-0.854002662,0.049930573,-0.517867156,,,,,,,,,,,,,,,,,0.995685246,1,,,high,high,45.79180946,-28.27968921,53.92661615,James Heffley,hefflja42,Maryland,None
31,1/20/23,12:58:45,2,1,Nick Dean,dean-ni43,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,,1,Bottom,0,0,0,Slider,,BallCalled,,,,0,0,,82.00038057,0.657915105,-1.246507,,,,6.28630883,1.773136798,7.381819398,,,,3.34172895,-1.200104381,72.67185498,-7.089342388,-3.960031694,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,1608afc2-98ec-11ed-8187-3d6141450682,82.12983222,6.281573659,1.773136798,0.716866617,-1.246507,72.76723782,3.346251128,-1.200104381,-7.016187153,-3.960031694,0.47512423,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.9381806,James Heffley,hefflja42,Maryland,1st
32,1/20/23,12:59:28,2,2,Nick Dean,dean-ni43,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,,1,Bottom,0,1,0,Four-Seam,,BallCalled,,,,0,0,,92.35638094,-0.526090805,-0.841478394,2125.804899,212.1139624,1:00,6.281704131,1.801999265,7.346572109,-18.95734771,14.84099883,8.294178269,4.320869069,0.625243862,81.55733363,-3.352622294,0.057080164,0.407166604,,,,,,,,,,,,-4.757061578,8.17151539,-1.747188751,50,6.237588791,1.734564472,-134.5165877,-1.753427665,-8.650883163,31.22297553,-17.31386253,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,2f588470-98ec-11ed-93f1-bf25124bbcce,92.53872331,6.281704877,1.804571661,-0.526706831,-0.873888387,81.71488148,4.32139252,0.623115873,-3.343438628,0.022069418,0.407029527,8.61858537,13.5379628,-0.223606096,60.52757464,2125.78871,-8.296278296,99.99923846,-0.84698595,-0.003902653,-0.53160095,,,,,,,,,,,,,,,,,0.997502915,1,,,high,high,35.5252737,-33.90448893,53.97342789,James Heffley,hefflja42,Maryland,1st
33,1/20/23,12:59:16,2,3,Nick Dean,dean-ni43,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,,1,Bottom,0,2,0,Four-Seam,,Foul,,,,0,0,,91.21471378,-1.701389439,-2.366555476,2154.753864,213.120615,1:00,6.264024842,1.730552324,7.363991229,-18.16028849,14.65934582,8.580627647,3.446736283,-0.40670492,82.23837978,-4.247223093,-1.37617404,0.412323788,,,,,,,,,,,,-5.444399564,8.60948983,-1.570771631,50,6.138560708,5.234994254,-132.71716,-4.474434006,-9.651908131,30.00572546,-16.91102491,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,3c17fc54-98ec-11ed-b050-01b491523b99,91.39507585,6.263889792,1.733327124,-1.700404146,-2.400525203,82.39394464,3.447254883,-0.408853164,-4.238062567,-1.41171502,0.412187091,8.888744082,13.45207119,0.87979676,80.31941299,2154.499838,33.08570026,99.98821089,-0.837423438,0.015354747,-0.546338921,,,,,,,,,,,,,,,,,0.996958666,1,,,high,high,17.71241817,71.98286999,53.95600877,James Heffley,hefflja42,Maryland,1st
34,1/20/23,13:00:16,2,4,Nick Dean,dean-ni43,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,,1,Bottom,0,2,1,Four-Seam,,StrikeSwinging,,,,0,0,,92.31394885,-1.577986731,-2.554997409,2236.296854,213.6021991,1:00,6.16300122,1.833611436,7.414946676,-17.2620374,14.72807574,8.861991999,3.478228571,-0.166795183,83.22466974,-3.917850246,-1.247739588,0.407079667,,,,,,,,,,,,-5.666966293,8.62774759,-1.663099492,50,6.048028558,5.735241462,-134.315411,-4.206893315,-10.28733452,30.80019691,-16.51196144,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,4c0040e1-98ec-11ed-996e-41e96eb1ecae,92.49664018,6.1630128,1.836496604,-1.578776437,-2.589855331,83.3821175,3.478619365,-0.1690096,-3.910838455,-1.284122154,0.406943747,9.177401369,13.56115832,3.264271714,93.41362541,2232.668503,127.3380394,99.8377518,-0.831548635,0.056941474,-0.552525597,,,,,,,,,,,,,,,,,0.997704926,1,,,high,high,5.927288091,42.00969911,53.90505332,James Heffley,hefflja42,Maryland,1st
35,1/20/23,13:00:52,2,5,Nick Dean,dean-ni43,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,,1,Bottom,0,2,2,Four-Seam,,Foul,,,,0,0,,94.27562633,-1.353604964,-0.533188934,2193.50346,215.4116782,1:15,6.325499278,1.624409866,7.377111678,-16.70753803,13.97331124,8.976916195,3.747187713,0.512965346,83.66686821,-3.927862149,-0.433536606,0.398662339,,,,,,,,,,,,-5.127242359,8.1376159,-1.591572401,50,6.225151557,1.008279431,-137.2973438,-3.745835066,-9.715886304,32.45957015,-16.75364514,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,61868366-98ec-11ed-8ac6-3b368363415f,94.45838831,6.325444285,1.627200365,-1.353552536,-0.56767944,83.82233923,3.747704247,0.510761521,-3.918835119,-0.469834733,0.398531422,9.289053194,12.81909001,6.793881892,94.99305539,2178.100998,259.4869378,99.29781456,-0.809286829,0.118297939,-0.575378507,,,,,,,,,,,,,,,,,0.997953265,1,,,high,high,4.505713169,31.26427447,53.94288832,James Heffley,hefflja42,Maryland,1st
36,1/20/23,13:01:20,2,6,Nick Dean,dean-ni43,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,,1,Bottom,0,2,2,Curveball,,BallCalled,,,,0,0,,79.38725409,2.421274507,0.058220547,2220.3433,24.1004453,6:45,6.297841902,1.412721089,7.286224582,-58.38987812,-11.86097275,-7.147812213,3.254280126,-1.118560065,70.19900859,-8.796607548,-3.24815043,0.475611636,,,,,,,,,,,,3.798304208,-7.416175302,-1.413766124,50,6.443548144,0.058148553,-115.4964891,3.454984165,5.067746458,23.9701462,-42.06880631,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,72114e00-98ec-11ed-9b11-c10e967b4e8b,79.47248112,6.286471269,1.413145442,2.56017456,0.052777914,70.22973261,3.263243259,-1.118946694,-8.651159066,-3.254356928,0.475534921,-7.063779861,-15.20391774,-32.47746461,62.82350598,1873.087618,-1192.25297,84.36027068,0.770066706,-0.536967851,0.344474667,,,,,,,,,,,,,,,,,0.990162468,1,,,high,high,33.45896498,26.22633558,54.03377542,James Heffley,hefflja42,Maryland,1st
37,1/20/23,13:01:58,2,7,Nick Dean,dean-ni43,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,,1,Bottom,0,3,2,Four-Seam,,Foul,,,,0,0,,91.74702797,-2.747056555,-1.114471476,2176.299919,214.4433133,1:15,6.250058305,1.760111407,7.384203856,-18.4220759,14.49538683,8.955827825,2.556938642,1.04651592,82.83553596,-5.17648573,0.054239026,0.409785285,65.03196317,36.74820526,88.24198916,,109.9586075,3.017387466,45.56228035,206.01349,,88.34138028,3.323083034,-5.280121552,8.800963954,-1.687379597,50,6.05347023,2.335942501,-133.4902433,-6.93075187,-9.470056048,30.35597516,-16.3892573,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,88d38285-98ec-11ed-84a4-cfc58e11b3a0,91.92460354,6.249838539,1.762946261,-2.745047526,-1.148915537,82.98813059,2.557511308,1.044325061,-5.166622557,0.018365766,0.40965031,9.287965319,13.25882221,5.649937148,84.39395531,2165.727393,214.2573178,99.51419718,-0.820679822,0.098450271,-0.562842939,52.08380044,1.598592984,38.90859117,-1.090344835,-0.40203597,2.427406333,205.9271755,5.962922894,,,,,,,,,0.995714749,1,,17.46155543,high,high,14.04559959,-9.234605539,53.93579614,James Heffley,hefflja42,Maryland,2nd
38,1/20/23,13:02:30,2,8,Nick Dean,dean-ni43,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,,1,Bottom,0,3,2,Changeup,,BallCalled,Walk,,,,,,81.62528824,-0.796699706,-0.743787593,1821.561282,232.3933841,1:45,6.361299697,1.7741224,7.602132448,-30.90772699,11.00547066,11.75553215,3.47599876,1.806433524,73.11389979,-5.299368492,1.760435146,0.458302548,,,,,,,,,,,,-6.756427268,6.263101359,-1.730367511,50,6.298135504,1.254504515,-118.9372205,-2.389599804,-9.609008285,24.33358989,-23.26665068,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,9bd7f7a1-98ec-11ed-97e2-698d4ea42685,81.77806911,6.358732735,1.777408563,-0.765220004,-0.785115356,73.2414286,3.47860489,1.803776209,-5.255906384,1.716358634,0.458156879,12.16039509,9.088464331,12.55570063,78.33461575,1777.998883,395.9867092,97.60851316,-0.595642915,0.217388629,-0.773273368,,,,,,,,,,,,,,,,,0.996947791,1,,,high,high,19.4989221,-58.17679525,53.71786755,James Heffley,hefflja42,Maryland,2nd
39,1/20/23,13:03:10,3,1,Nick Dean,dean-ni43,Right,Maryland,Matt Woods,woodsma53,Left,Maryland,,1,Bottom,0,0,0,Changeup,,StrikeCalled,,,,0,0,,84.50853165,-2.266912108,-1.140239294,1913.905182,235.8054506,1:45,6.220601682,1.628990303,7.724561643,-28.9774219,10.20063413,12.50337625,2.077453541,0.85027188,75.6711226,-6.70658821,0.41645375,0.441847443,,,,,,,,,,,,-7.2804505,6.301527306,-1.561913623,50,6.068234996,2.141503322,-123.0686563,-5.560127683,-11.09137549,25.94589504,-22.57401103,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,b3d03a17-98ec-11ed-8b4c-ef9f2959b315,84.66001903,6.218113126,1.632611379,-2.23672206,-1.185140733,75.79446069,2.079927078,0.847435964,-6.665550662,0.369452616,0.441712111,12.94105763,8.45726791,11.78514186,67.97823284,1873.5608,390.9002117,97.89203861,-0.550157853,0.204242204,-0.809698375,,,,,,,,,,,,,,,,,0.997303718,1,,,high,high,28.81961739,-20.98275923,53.59543836,James Heffley,hefflja42,Maryland,1st and 3rd
40,1/20/23,13:03:33,3,2,Nick Dean,dean-ni43,Right,Maryland,Matt Woods,woodsma53,Left,Maryland,,1,Bottom,0,0,1,Changeup,,StrikeCalled,,,,0,0,,81.52518923,-0.082954858,-0.293581216,,,,6.36448515,1.678798675,7.313623364,,,,2.640341507,-0.053568336,73.82330364,-7.803285243,-2.285982537,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,c14343e6-98ec-11ed-a1a2-65cf619a14ca,81.65225993,6.359616719,1.678798675,-0.022961676,-0.293581216,73.91879538,2.644765456,-0.053568336,-7.732218982,-2.285982537,0.468323389,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.00637664,James Heffley,hefflja42,Maryland,2nd and 3rd
41,1/20/23,13:03:54,3,3,Nick Dean,dean-ni43,Right,Maryland,Matt Woods,woodsma53,Left,Maryland,,1,Bottom,0,0,2,Four-Seam,,Foul,,,,0,0,,93.81677113,-1.446153935,0.081755593,2153.820334,214.7129809,1:15,6.158237914,1.834283539,7.365140956,-18.57087842,14.36374874,8.908154209,3.592592918,0.925690465,82.63565447,-3.69603102,0.023307877,0.400720559,,,,,,,,,,,,-4.804421674,8.193088455,-1.843697025,50,6.051066127,-0.456335897,-136.6260561,-3.957315972,-9.01461906,32.16548403,-16.80121673,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,ce654f94-98ec-11ed-be71-a1cbd6c35af8,94.00196717,6.158167949,1.837170137,-1.445967545,0.047118239,82.79250411,3.593161391,0.923457519,-3.686203194,-0.013164928,0.400586345,9.242285253,13.09702673,4.274393664,74.98794305,2147.829575,160.530827,99.7218543,-0.819728645,0.074533063,-0.567881828,,,,,,,,,,,,,,,,,0.995123654,1,,,high,high,22.51092569,-1.839532007,53.95485904,James Heffley,hefflja42,Maryland,2nd and 3rd
42,1/20/23,13:04:21,3,4,Nick Dean,dean-ni43,Right,Maryland,Matt Woods,woodsma53,Left,Maryland,,1,Bottom,0,0,2,Slider,,BallCalled,,,,0,0,,82.80410425,-4.853918036,-2.910314092,,,,6.170409786,1.820806398,7.797366651,,,,-1.385724489,-0.828172006,77.00696456,-11.88281398,-2.910314092,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,de32a6f5-98ec-11ed-96c5-bb8e21ea481b,82.9203148,6.165534917,1.820806398,-4.795281901,-2.910314092,77.10174996,-1.380555262,-0.828172006,-11.81391473,-2.910314092,0.45056198,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,low,,,53.52263335,James Heffley,hefflja42,Maryland,2nd and 3rd
43,1/20/23,13:04:44,3,5,Nick Dean,dean-ni43,Right,Maryland,Matt Woods,woodsma53,Left,Maryland,,1,Bottom,0,1,2,Slider,,BallCalled,,,,0,0,,84.43119691,0.631001146,-0.404069405,2174.623831,176.3247938,12:00,6.3636692,1.683329504,7.201697191,-31.85287422,8.386638308,-1.217287696,3.974119881,-0.009229813,75.41111949,-5.451797461,-1.766349548,0.445451776,,,,,,,,,,,,0.502658301,4.090646465,-1.653760077,50,6.394747747,0.898905075,-122.9960881,0.498853132,0.768825076,24.74486764,-25.91733092,Maryland,Maryland,shi01,NCAA D1,BIG10,41770a8b-ecca-41c1-956a-c7f415108b91,ebdfd468-98ec-11ed-a94a-9f3348b062c5,84.5866895,6.360673847,1.685971429,0.667871654,-0.437352355,75.53810855,3.977081279,-0.011289155,-5.403236954,-1.799743578,0.445314864,-0.874014408,6.692424421,-73.54243056,32.47724948,616.0822372,-2085.529066,28.3305199,-0.282722568,-0.959029804,0.018159997,,,,,,,,,,,,,,,,,0.939391296,1,,,high,high,60.77047033,-20.80407939,54.11830281,James Heffley,hefflja42,Maryland,2nd and 3rd
