PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,Baserunners
48,1/23/23,15:30:56,3,2,Logan Ott,ott--lo42,Left,Maryland,Simmi Whitehill,,Left,Maryland,Windup,2,Bottom,2,1,0,Four-Seam,,StrikeCalled,,,,0,0,,83.88905351,-1.721367938,1.277793892,2072.016414,170.130413,11:45,5.93828093,-0.162267455,6.693753585,-23.01931872,16.74693131,-2.007827124,2.420696901,1.087442964,77.87097586,-5.564111171,1.318976558,0.453867245,,,,,,,,,,,,1.458266407,9.542817739,0.060236039,50,5.785929153,-2.659896147,-121.9999059,-4.370822061,2.186240405,25.18443205,-17.86740875,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,d7531f91-9b5c-11ed-b4ec-1b953892acb3,84.06940085,5.937761389,-0.163865872,-1.716000665,1.297121002,78.02741904,2.421478483,1.088582723,-5.550769067,1.337499615,0.453701812,-2.185756521,15.24675359,29.74154456,74.86716919,1799.073902,1027.903261,86.8272032,-0.855421995,0.496088378,0.148827187,,,,,,,,,,,,,,,,,0.996892156,1,,,high,high,22.61950664,-35.49149907,54.62624641,James Heffley,hefflja42,Maryland,
49,1/23/23,15:31:13,3,3,Logan Ott,ott--lo42,Left,Maryland,Simmi Whitehill,,Left,Maryland,Windup,2,Bottom,2,1,1,Slider,,BallCalled,,,,0,0,,75.08838506,-2.658921568,0.496894425,1950.475084,333.9448666,5:15,5.725023688,-0.326753881,6.702105433,-52.2631991,-2.568951598,5.144328081,-1.101015886,0.56333637,69.60947722,-12.328435,1.467655358,0.507369763,,,,,,,,,,,,-2.630789186,-0.600806367,0.28374691,50,5.480512563,-1.086993591,-109.1514237,-6.495186965,-3.154581566,20.30089988,-32.89447702,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,e1400880-9b5c-11ed-b8a4-559231367230,75.17781466,5.716598004,-0.33026539,-2.556464453,0.540555195,69.66742209,-1.092085321,0.566497647,-12.21168007,1.509958695,0.50726308,4.737874146,-5.275587719,74.30766634,44.52360598,527.5481587,1877.776875,27.04716215,0.242984078,0.962727948,-0.118800824,,,,,,,,,,,,,,,,,0.997246501,1,,,high,medium,49.92874844,-43.2915368,54.61789457,James Heffley,hefflja42,Maryland,
50,1/23/23,15:31:34,3,4,Logan Ott,ott--lo42,Left,Maryland,Simmi Whitehill,,Left,Maryland,Windup,2,Bottom,2,2,1,Four-Seam,,BallCalled,,,,0,0,,84.47957043,-0.830870863,3.162216074,2111.096475,164.7199936,11:30,5.845195172,-0.217103212,6.774579161,-22.56905089,16.61215585,-3.514187623,3.312363474,1.702437268,74.56823721,-4.097771482,2.293022051,0.450516215,,,,,,,,,,,,2.83566897,9.23779887,-0.032055401,50,5.76656729,-6.67550257,-122.7563775,-2.466583177,4.301632776,25.62884397,-18.16055971,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,ee6111e3-9b5c-11ed-8ded-917c116d7d7e,84.66242511,5.844819746,-0.219117118,-0.827167276,3.186839415,74.72734979,3.31336081,1.704142857,-4.080823746,2.320554642,0.450352695,-3.740968527,15.1318074,30.63202783,75.00006727,1816.508459,1075.651127,86.04573405,-0.830039691,0.509522487,0.226761871,,,,,,,,,,,,,,,,,0.997331047,1,,,high,high,22.49990839,-49.82053965,54.54542084,James Heffley,hefflja42,Maryland,
51,1/23/23,15:31:48,3,5,Logan Ott,ott--lo42,Left,Maryland,Simmi Whitehill,,Left,Maryland,Windup,2,Bottom,2,3,1,Four-Seam,,StrikeSwinging,,,,0,0,,84.66688188,-1.09913592,3.20222065,2099.024705,166.885123,11:30,5.849556719,-0.391149433,6.867605093,-23.48271583,17.00972593,-3.136965526,3.026111772,1.344822098,75.34175049,-4.68093227,1.223408669,0.448759794,,,,,,,,,,,,2.590951594,9.491457326,0.143678188,50,5.752167795,-6.793003287,-123.0329356,-3.020571281,3.947978663,25.75329479,-17.71138224,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,f67760ca-9b5c-11ed-8789-2b7086fc314c,84.84779381,5.849295485,-0.392856257,-1.096750887,3.22341809,75.49911022,3.027007426,1.346286653,-4.665676877,1.247117158,0.4485983,-3.363560945,15.44026978,27.79242448,33.63989572,1856.886735,978.7115831,88.46426301,-0.861568571,0.466269683,0.200729123,,,,,,,,,,,,,,,,,0.997234841,1,,,high,high,59.72410265,-69.82124786,54.45239491,James Heffley,hefflja42,Maryland,
52,1/23/23,15:32:08,3,6,Logan Ott,ott--lo42,Left,Maryland,Simmi Whitehill,,Left,Maryland,Windup,2,Bottom,2,3,2,Four-Seam,,BallCalled,Walk,,,0,0,,84.58880898,-1.794965839,2.273686412,2119.725046,170.5188853,11:45,5.836925802,-0.102003923,6.938895764,-22.90441117,16.97874634,-2.082390647,2.590670995,1.682094927,75.87443626,-4.868282376,1.888232817,0.448225353,,,,,,,,,,,,1.707017595,9.675704329,-0.070946661,50,5.688038351,-4.827243581,-122.9961085,-4.504654228,2.600947367,25.61369756,-17.43137923,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,02906e75-9b5d-11ed-9705-47ca5a642abd,84.76754667,5.83658753,-0.103487555,-1.791663105,2.291937024,76.03083583,2.591509587,1.683315096,-4.853959027,1.908013508,0.448064525,-2.274855391,15.45147689,30.29705528,34.79253315,1830.21613,1069.365786,86.34214773,-0.851627096,0.504483253,0.142224949,,,,,,,,,,,,,,,,,0.997189529,1,,,high,high,58.68672991,-74.082395,54.38110424,James Heffley,hefflja42,Maryland,
53,1/23/23,15:32:39,4,1,Logan Ott,ott--lo42,Left,Maryland,Zach Martin,martiza63,Left,Maryland,Stretch,2,Bottom,2,0,0,Curveball,,BallCalled,,,,0,0,,72.11113648,-0.18047094,0.974951314,1996.230277,331.3152441,5:00,5.774180913,-0.344165065,6.573313751,-60.18086414,-5.967850829,6.745059894,0.591104228,1.125480387,66.48446901,-11.37262903,2.246306707,0.529935845,,,,,,,,,,,,-3.330555958,-3.155001557,0.25932101,50,5.722948728,-1.965206225,-104.8775484,-1.940192891,-3.674679642,19.29411469,-35.65503599,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,1466ff0a-9b5d-11ed-bbe4-a5f6d5657448,72.19104275,5.763266441,-0.347395345,-0.049917025,1.01432782,66.52351714,0.602148398,1.128292757,-11.22860446,2.283584032,0.529839079,6.377626655,-9.24492502,60.84586653,90.08484711,972.4849418,1743.332544,48.71607013,0.427373369,0.873312345,-0.233832318,,,,,,,,,,,,,,,,,0.997081084,1,,,high,medium,8.923927749,43.35721729,54.74668625,James Heffley,hefflja42,Maryland,
54,1/23/23,15:33:00,4,2,Logan Ott,ott--lo42,Left,Maryland,Zach Martin,martiza63,Left,Maryland,Stretch,2,Bottom,2,1,0,Four-Seam,,BallCalled,,,,0,0,,84.48142081,-0.640179933,1.961012138,2090.871785,167.4795644,11:30,5.869500455,-0.189599799,6.684456503,-24.10016197,17.31874349,-3.092280234,3.436786128,0.92069883,74.69008039,-4.243400173,1.639811379,0.450961136,,,,,,,,,,,,2.170789466,9.308910773,0.032585997,50,5.804732032,-4.115829667,-122.8567823,-2.062276805,3.296770999,25.78357145,-18.03663665,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,2137395e-9b5d-11ed-81aa-93e57817e3dd,84.66532566,5.869208305,-0.19135393,-0.637509618,1.982469672,74.84929068,3.437710938,0.922157837,-4.227685104,1.663335295,0.450794894,-3.319082965,15.68920383,27.358933,56.38632583,1856.997333,960.8879893,88.81450053,-0.867023805,0.459563325,0.192539014,,,,,,,,,,,,,,,,,0.997205805,1,,,high,high,39.25235204,-28.47827333,54.6355435,James Heffley,hefflja42,Maryland,
55,1/23/23,15:33:16,4,3,Logan Ott,ott--lo42,Left,Maryland,Zach Martin,martiza63,Left,Maryland,Stretch,2,Bottom,2,2,0,Four-Seam,,BallCalled,,,,0,0,,82.47232961,-2.530026264,2.442337923,2044.701185,166.3510021,11:30,5.790348024,-0.082701829,6.878954635,-23.8515926,17.06977229,-3.036077099,1.72953981,1.39176765,72.5929175,-6.238293045,1.698566614,0.46041194,,,,,,,,,,,,2.361470706,10.01078006,-0.105093658,50,5.581155887,-5.023333926,-119.839312,-5.992416119,3.418081927,24.17184892,-17.68406827,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,2ab2a1d9-9b5d-11ed-afcb-cd946bbbbd96,82.64773453,5.789725929,-0.084485255,-2.523362066,2.464086234,72.74367638,1.730813238,1.393273361,-6.216941653,1.722948768,0.460246495,-3.2356807,15.54622062,25.99524421,79.63917014,1837.839642,896.1854655,89.88304281,-0.873447059,0.438296545,0.212099913,,,,,,,,,,,,,,,,,0.996767305,1,,,high,high,18.32460371,-33.15232097,54.44104537,James Heffley,hefflja42,Maryland,
56,1/23/23,15:33:34,4,4,Logan Ott,ott--lo42,Left,Maryland,Zach Martin,martiza63,Left,Maryland,Stretch,2,Bottom,2,3,0,Four-Seam,,BallCalled,Walk,,,0,0,,82.7416859,-2.487069378,3.730917064,1976.494288,165.0862649,11:30,5.794858299,-0.289232102,6.920661586,-25.81524621,17.14172588,-3.569026714,1.710344421,1.843411874,73.30685502,-6.043826398,1.980128186,0.459031102,,,,,,,,,,,,2.947369933,9.905094852,0.004157827,50,5.590829814,-7.732781862,-120.0990411,-5.914645633,4.285639085,24.22665852,-17.7714932,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,35999297-9b5d-11ed-ae3e-95359d99fb2e,82.91794386,5.794197779,-0.291021397,-2.480020638,3.752421138,73.45799265,1.711588466,1.844889321,-6.022904529,2.00410288,0.458865739,-3.796720717,15.47604229,23.36722042,54.61638235,1814.385561,783.9226415,91.79816869,-0.887058933,0.396622771,0.23625585,,,,,,,,,,,,,,,,,0.991968365,1,,,high,high,40.84533015,23.61067589,54.39933841,James Heffley,hefflja42,Maryland,
57,1/23/23,15:34:12,5,1,Logan Ott,ott--lo42,Left,Maryland,Luke Shliger,shliglu42,Left,Maryland,Stretch,2,Bottom,2,0,0,Changeup,,BallCalled,,,,0,0,,80.66864756,-5.020082103,2.703735944,1551.018843,159.0533936,11:15,5.751967395,-0.165294378,6.84894566,-28.03063422,14.94431765,-4.649915372,-1.249508512,1.952661151,74.28015467,-10.21761898,1.826919283,0.471823124,,,,,,,,,,,,3.287325891,9.529691249,-0.043318582,50,5.343539918,-5.386649035,-116.87535,-11.07787337,4.538886505,22.39606495,-19.01618558,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,4c3ae77a-9b5d-11ed-a9f5-897139521cd8,80.82829094,5.750108806,-0.166981878,-4.998588228,2.724074826,74.42333754,-1.246994015,1.954321649,-10.18363049,1.849365948,0.471663174,-4.83624646,13.33849364,8.854098976,61.91462554,1532.536112,238.7310517,98.80834907,-0.922784987,0.15391886,0.35323767,,,,,,,,,,,,,,,,,0.996779837,1,,,high,medium,34.27688541,85.215212,54.47105434,James Heffley,hefflja42,Maryland,
58,1/23/23,15:34:38,5,2,Logan Ott,ott--lo42,Left,Maryland,Luke Shliger,shliglu42,Left,Maryland,Stretch,2,Bottom,2,1,0,Slider,,BallCalled,,,,0,0,,74.95898143,1.513651071,1.843734643,1727.328328,307.709673,4:15,5.732844872,-0.240585823,6.69926209,-54.70874811,-0.983827567,6.159285517,3.125774909,1.58088951,66.05899006,-7.165674385,3.088812852,0.507824957,,,,,,,,,,,,-2.854819013,-1.045404085,0.088220758,50,5.825676144,-3.680298824,-109.0003917,1.492551791,-3.418612279,19.99143255,-33.42590871,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,5bb6f6a8-9b5d-11ed-9e1b-9333cac08402,75.06580341,5.724840801,-0.242824857,1.61119506,1.871679373,66.12585793,3.132935204,1.582806133,-7.051094047,3.119235164,0.507709403,5.815420624,-3.851204571,68.89477442,12.4520511,621.9796409,1611.460357,36.00818852,0.220247906,0.932920702,-0.284868082,,,,,,,,,,,,,,,,,0.996883615,1,,,high,high,78.79316434,-27.83483922,54.62073791,James Heffley,hefflja42,Maryland,
59,1/23/23,15:35:04,5,3,Logan Ott,ott--lo42,Left,Maryland,Luke Shliger,shliglu42,Left,Maryland,Stretch,2,Bottom,2,2,0,Four-Seam,,BallCalled,,,,0,0,,84.20338454,0.326107302,2.61337802,2054.02194,170.1444577,11:45,5.874794484,-0.270580923,6.613229355,-23.10394038,16.66109552,-2.372174888,4.404763098,1.947812041,76.25352005,-3.073657548,2.528188208,0.453348783,,,,,,,,,,,,1.987076171,8.844209414,0.057082718,50,5.887889564,-5.516305565,-122.3843403,-0.0191782,2.993388509,25.67639383,-18.85087898,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,6b196c17-9b5d-11ed-988c-7971bcb6ac0f,84.39138965,5.874375457,-0.272278292,0.330232668,2.633717952,76.41689824,4.40560677,1.949107019,-3.05922433,2.549112554,0.453177973,-2.575227126,15.08907338,31.2126784,37.94905062,1756.701459,1064.4276,85.52496077,-0.842628206,0.518216276,0.146388517,,,,,,,,,,,,,,,,,0.995514989,1,,,high,high,55.84584558,-74.01145368,54.70677064,James Heffley,hefflja42,Maryland,
60,1/23/23,15:35:23,5,4,Logan Ott,ott--lo42,Left,Maryland,Luke Shliger,shliglu42,Left,Maryland,Stretch,2,Bottom,2,3,0,Four-Seam,,StrikeCalled,,,,0,0,,85.70621874,-1.991637922,2.727146653,2001.864148,169.5919347,11:45,5.810557867,-0.297521755,6.863309345,-23.25422204,16.54663605,-2.288989072,2.332631092,1.105177034,76.07977037,-5.182385334,1.005739489,0.443150915,,,,,,,,,,,,1.964912007,9.461700208,0.086393211,50,5.643778087,-5.867779866,-124.5517872,-4.988314786,3.071539396,26.15750008,-17.38357305,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,76abb14c-9b5d-11ed-8ff7-d99ba8fae15d,85.88681926,5.810176173,-0.298947166,-1.987843205,2.744366691,76.235427,2.333592387,1.106375213,-5.166149516,1.025132752,0.442992932,-2.474938073,15.01907024,26.98445502,39.10876958,1783.920521,908.3433484,89.11296621,-0.876467059,0.453748747,0.160989344,,,,,,,,,,,,,,,,,0.994261287,1,,,high,high,54.80209246,-75.27092818,54.45669065,James Heffley,hefflja42,Maryland,
61,1/23/23,15:35:39,5,5,Logan Ott,ott--lo42,Left,Maryland,Luke Shliger,shliglu42,Left,Maryland,Stretch,2,Bottom,2,3,1,Four-Seam,,Foul,,,,0,0,,84.08908666,-1.336679972,2.072231856,2069.226493,168.2740484,11:30,5.822390694,-0.292014846,6.912884797,-22.19294106,17.08578294,-2.749347716,2.986203667,0.777144173,74.79832053,-4.255423703,1.537770849,0.451076506,,,,,,,,,,,,2.10740021,9.689750798,0.134003253,50,5.707774393,-4.344433475,-122.3026614,-3.508263893,3.173071576,25.45450629,-17.58437996,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,80ddb70c-9b5d-11ed-821a-49e034b0e60c,84.26922331,5.822111053,-0.293573032,-1.334128923,2.091406507,74.95597098,2.98704529,0.778442849,-4.240945925,1.558891957,0.450912492,-2.924936537,15.61215369,23.7753988,77.48288784,1893.617144,834.2136362,91.51328531,-0.896034817,0.403152405,0.185983186,,,,,,,,,,,,,,,,,0.996698573,1,,,high,high,20.26524182,-28.09777797,54.4071152,James Heffley,hefflja42,Maryland,
62,1/23/23,15:36:06,5,6,Logan Ott,ott--lo42,Left,Maryland,Luke Shliger,shliglu42,Left,Maryland,Stretch,2,Bottom,2,3,2,Four-Seam,,BallCalled,Walk,,,0,0,,84.26211682,-1.807461748,2.005563959,1905.323185,167.2030632,11:30,5.715366708,-0.205178159,6.901234261,-23.41734627,16.11617899,-2.924183326,2.497187561,1.211785772,76.24908878,-4.877667973,1.008538547,0.450129022,,,,,,,,,,,,2.108443359,9.288247975,0.051928458,50,5.563629251,-4.208264549,-122.537631,-4.548989644,3.190148154,25.31994961,-18.12060727,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,906b121e-9b5d-11ed-bb03-3d00fecedd45,84.43780761,5.714755713,-0.206688004,-1.800675302,2.02435413,76.40359195,2.498199885,1.21302931,-4.860548577,1.028751116,0.449969779,-3.119035738,14.58744679,23.47513031,74.96343783,1747.625428,758.9873532,91.72330667,-0.894450096,0.398350978,0.203163789,,,,,,,,,,,,,,,,,0.997857426,1,,,high,high,22.53304878,-69.74497309,54.41876574,James Heffley,hefflja42,Maryland,
63,1/23/23,15:36:57,6,1,Logan Ott,ott--lo42,Left,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Stretch,2,Bottom,2,0,0,Four-Seam,,Foul,,,,0,0,,83.97260036,-0.926599335,0.837030172,1942.891406,163.6359114,11:30,5.795196681,-0.459800244,6.93363804,-23.31115449,15.9868643,-3.801881737,3.296629817,0.156797665,76.512655,-4.112423118,0.204137701,0.451187283,,,,,,,,,,,,2.316553992,8.976674154,0.39770533,50,5.712045898,-1.674370912,-122.2224255,-2.659394497,3.483756311,25.39923123,-18.67445262,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,b0fa8bfd-9b5d-11ed-b269-732f83b95f21,84.15016424,5.794598013,-0.461667858,-0.919895016,0.860395938,76.66924266,3.297586419,0.158299542,-4.09611724,0.228665154,0.451026157,-4.015771825,14.47733072,23.46619567,78.92901856,1782.20491,773.674785,91.7295174,-0.880136234,0.39820794,0.258438862,,,,,,,,,,,,,,,,,0.997484331,1,,,high,high,18.96379065,-32.53731675,54.38636196,James Heffley,hefflja42,Maryland,
64,1/23/23,15:37:21,6,2,Logan Ott,ott--lo42,Left,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Stretch,2,Bottom,2,0,1,Slider,,BallCalled,,,,0,0,,77.20547597,-0.165329684,3.225866657,1895.00632,306.7894557,4:15,5.714444708,-0.286968679,6.810966135,-50.6697854,-0.741796496,6.357299124,1.70647267,1.682976794,68.56164794,-8.360267887,2.907523935,0.492496074,,,,,,,,,,,,-2.575199543,-0.146810208,0.029252574,50,5.675430384,-6.50265948,-112.2009227,-1.622277059,-3.264992635,21.32890523,-32.36018438,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,bd0ee8f3-9b5d-11ed-8a3d-51ef37f16d84,77.31272224,5.707149017,-0.289134298,-0.075775224,3.253087863,68.62959597,1.713051904,1.684790788,-8.254579351,2.936569871,0.492383002,6.023251849,-3.423995053,71.75672459,25.31111466,593.2361461,1799.755492,31.30523311,0.187479599,0.949735878,-0.250705329,,,,,,,,,,,,,,,,,0.997682534,1,,,high,high,67.21999308,-30.46384176,54.50903386,James Heffley,hefflja42,Maryland,
65,1/23/23,15:37:44,6,3,Logan Ott,ott--lo42,Left,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Stretch,2,Bottom,2,1,1,Four-Seam,,Foul,,,,0,0,,83.64842129,-0.685516094,2.465279978,2116.983361,164.6357124,11:30,5.778778251,-0.374839074,6.96126152,-22.21690067,16.65901768,-3.715722192,3.350000161,1.68519598,76.73552799,-4.122028059,2.087165568,0.453116899,,,,,,,,,,,,2.719387747,9.351447797,0.189066281,50,5.714761025,-5.1321878,-121.6604909,-2.119097051,4.050372387,25.25743751,-18.24560338,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,caf677ca-9b5d-11ed-9c74-171820a2e906,83.82905361,5.778412145,-0.376836209,-0.681883581,2.490015192,76.89456265,3.35074264,1.686761759,-4.109294354,2.112436089,0.452952088,-3.957621641,15.17009597,28.38790578,71.51253395,1862.413884,1006.495442,87.97489478,-0.848307369,0.475438523,0.233094011,,,,,,,,,,,,,,,,,0.997589014,1,,,high,high,25.63886262,-1.928901022,54.35873848,James Heffley,hefflja42,Maryland,
66,1/23/23,15:38:09,6,4,Logan Ott,ott--lo42,Left,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Stretch,2,Bottom,2,1,2,Slider,,BallCalled,,,,0,0,,75.00467681,-0.552426051,1.226882909,1767.916162,319.975978,4:45,5.747019184,-0.226858116,6.834427006,-49.12671777,0.183190908,3.872350117,1.425989057,1.414699179,68.77425815,-8.821217508,2.356097826,0.505403938,,,,,,,,,,,,-1.748838605,0.256984777,0.128676112,50,5.676901039,-2.441481339,-109.1708462,-2.365064061,-2.105145641,19.68165209,-31.86470693,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,d99d5a30-9b5d-11ed-906d-956a2c9b8098,75.10751364,5.739816151,-0.230351329,-0.464838872,1.270277653,68.84554823,1.431987574,1.417286092,-8.725156752,2.397612672,0.5052882,3.470024103,-2.232244729,80.38575621,44.45914222,295.2664825,1743.084983,16.70138488,0.12789501,0.98595455,-0.107408064,,,,,,,,,,,,,,,,,0.975069649,1,,,high,high,49.98674444,-48.87825008,54.48557299,James Heffley,hefflja42,Maryland,
67,1/23/23,15:38:28,6,5,Logan Ott,ott--lo42,Left,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Stretch,2,Bottom,2,2,2,Four-Seam,,Foul,,,,0,0,,84.76525884,-1.399046743,1.826894247,2154.302202,167.2149404,11:30,5.773676921,-0.405601869,6.798443902,-23.61838602,16.3360551,-2.797972333,2.754582611,0.357378801,75.95521962,-4.760400579,0.561999593,0.448310533,,,,,,,,,,,,1.955911742,9.214130364,0.262832573,50,5.650711359,-3.852808222,-123.2822172,-3.695583406,2.994157785,25.72580129,-18.06883228,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,e567e1b5-9b5d-11ed-ba03-c16d7c9b5b60,84.94512579,5.773191396,-0.407506931,-1.393960912,1.850258433,76.11072636,2.755572542,0.358936673,-4.743577833,0.587404727,0.448148928,-3.04693408,14.78310248,35.07209965,62.71162575,1763.144728,1237.876669,81.84296178,-0.798138368,0.574606788,0.181113736,,,,,,,,,,,,,,,,,0.997880665,1,,,high,high,33.55961991,-47.93042678,54.5215561,James Heffley,hefflja42,Maryland,
68,1/23/23,15:38:53,6,6,Logan Ott,ott--lo42,Left,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Stretch,2,Bottom,2,2,2,Four-Seam,,Foul,,,,0,0,,82.00511576,-1.925674968,1.608568754,1678.906087,163.3738563,11:30,5.731400778,-0.249430565,6.88999013,-26.85116866,15.58191316,-3.831257915,1.860541404,-0.195805047,73.81140805,-6.264514775,-0.893193218,0.462433626,,,,,,,,,,,,2.53043366,8.969281048,0.127052183,50,5.568626747,-3.240018162,-119.2756351,-4.756082159,3.629557632,23.86936639,-19.30885458,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,f40af8ca-9b5d-11ed-852f-630f1830e55d,82.17699572,5.73020588,-0.251000174,-1.911931542,1.627721739,73.95661446,1.862103515,-0.194544106,-6.238437768,-0.872490458,0.462269435,-4.030053961,13.89228654,12.85293654,66.52444485,1636.839828,373.4715877,97.49442453,-0.93418389,0.222449362,0.27895652,,,,,,,,,,,,,,,,,0.997993204,1,,,high,high,30.12811471,-45.34700819,54.43000987,James Heffley,hefflja42,Maryland,
69,1/23/23,15:39:19,6,7,Logan Ott,ott--lo42,Left,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Stretch,2,Bottom,2,2,2,Slider,,BallCalled,,,,0,0,,74.19673542,2.547200607,0.859743705,1852.430731,309.9601367,4:15,5.74834082,-0.299241969,6.696697782,-52.46613585,-1.65205998,6.013772399,3.910854481,0.71806509,67.22370373,-6.694775365,2.019592527,0.513054544,,,,,,,,,,,,-2.995772495,-1.629878561,0.226391924,50,5.923759756,-1.781330166,-107.8705386,3.380969868,-3.515462629,19.47755391,-34.08667052,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,035e7887-9b5e-11ed-a747-6b83ac8eae0c,74.30273688,5.740050309,-0.302049741,2.648926086,0.895079568,67.29217582,3.91786446,0.720149312,-6.581840969,2.052902055,0.512940238,5.684111894,-4.320876731,70.09177363,46.91835438,630.779599,1741.728082,34.05145404,0.21869699,0.94023925,-0.261001492,,,,,,,,,,,,,,,,,0.997392082,1,,,high,high,47.77347714,-39.72569812,54.62330222,James Heffley,hefflja42,Maryland,
70,1/23/23,15:39:38,6,8,Logan Ott,ott--lo42,Left,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Stretch,2,Bottom,2,3,2,Four-Seam,,BallCalled,Walk,,,0,0,,85.51158518,0.00716123,2.367085032,2083.176925,166.253391,11:30,5.775537826,-0.471598266,6.759556955,-22.46678404,15.74501671,-2.996267239,3.72426866,0.933061045,76.65884826,-3.902323258,1.652958363,0.444908061,,,,,,,,,,,,2.320989799,8.516749061,0.284767087,50,5.763484098,-5.047974909,-124.3474274,-0.675546166,3.611958436,26.3474675,-18.92015953,Maryland,Maryland,shi01,NCAA D1,BIG10,87ccece0-b49e-4280-88dd-69061abda354,0ead0b78-9b5e-11ed-9f59-f3af8255a0b2,85.69636482,5.775049925,-0.473592986,0.01220934,2.391352732,76.81723712,3.7252342,0.93462275,-3.885769614,1.678527436,0.444745023,-3.219240532,14.27787034,35.2578682,75.83509429,1701.043714,1202.52916,81.65622872,-0.793172787,0.577257335,0.194038393,,,,,,,,,,,,,,,,,0.989036188,1,,,high,high,21.74838696,-44.23930505,54.56044305,James Heffley,hefflja42,Maryland,
