PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,Baserunners
52,11/9/22,16:03:27,7,5,Logan Ott,ott--lo42,Left,Maryland,Luke Shliger,shliglu42,Left,Maryland,Stretch,2,Top,2,2,2,Slider,,Foul,,,,0,0,,74.64294854,1.239032111,0.008866717,1807.431199,308.6723429,4:15,5.826686067,-0.105840097,6.582434755,-54.60117381,-1.694784541,6.336645886,2.815159808,0.449951201,66.73174065,-7.816588307,1.284838958,0.510780572,57.25586733,-23.07312412,56.64679078,,-92.75827729,-59.12615321,20.81912381,7.181146346,,43.68712131,0.080007568,-3.467280035,-1.328040966,0.10121252,50,5.897687977,-0.196040587,-108.5898066,0.900512431,-4.121489831,19.81178074,-33.75266662,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,f543db28-6071-11ed-b95f-c98eedd16d03,74.74558329,5.818426423,-0.108249734,1.340762099,0.039253628,66.79542972,2.822433925,0.451897613,-7.700612484,1.315770282,0.510666921,5.985285358,-4.556079412,69.48483562,34.89007145,633.4237822,1692.802957,35.04552662,0.218987533,0.936579471,-0.273611685,43.9998688,28.96104024,-22.43889564,-0.347794549,1.813978462,2.822317777,4.960160602,5.192847932,,,,,,,,,0.996952389,1,,23.05323772,high,high,58.59891246,-45.63465359,54.73756524,Devin Russell,,Maryland,2nd
53,11/9/22,16:03:52,7,6,Logan Ott,ott--lo42,Left,Maryland,Luke Shliger,shliglu42,Left,Maryland,Stretch,2,Top,2,2,2,Changeup,,BallCalled,,,,0,0,SB,80.11771156,-2.7631757,1.837965867,1664.716252,157.2448595,11:15,5.717622582,-0.314004814,6.87629203,-27.8698287,15.44733583,-5.495766293,0.8345256,0.929629258,73.38439939,-7.98545734,0.799015148,0.47369798,,,,,,,,,,,,3.51595582,9.188355727,0.174358472,50,5.488079905,-3.581554091,-116.4475762,-6.410142143,4.809059878,22.65692496,-19.60638516,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,04147561-6072-11ed-82da-bde1d674349d,80.2830755,5.716053375,-0.315868198,-2.744886534,1.860770514,73.53513095,0.836856822,0.931531175,-7.953546846,0.824693258,0.473531305,-5.704114164,13.76616171,5.18401782,60.51272616,1657.906965,150.4150771,99.5909641,-0.918394282,0.090354784,0.385211573,,,,,,,,,,,,,,,,,0.99453814,1,,,high,medium,35.53861153,85.72839268,54.44370797,Devin Russell,,Maryland,2nd
54,11/9/22,16:04:14,7,7,Logan Ott,ott--lo42,Left,Maryland,Luke Shliger,shliglu42,Left,Maryland,Stretch,2,Top,2,3,2,Slider,,BallCalled,Walk,,,0,0,,75.24544525,2.613542956,0.334741713,1761.564421,302.2674018,4:00,5.771183842,-0.151150299,,-56.03630651,-0.519839243,6.348707706,3.811186041,0.602941239,67.38117617,-6.771363424,1.919527779,0.527011544,,,,,,,,,,,,-3.116235886,-1.121623142,0.10430437,50,6.017852976,-0.87461336,-109.0204422,2.964459427,-3.73672394,19.82240315,-33.51900427,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,11571bcf-6072-11ed-bbf8-a51bfb040564,75.36969494,5.761524472,-0.154193045,2.719458073,0.369004054,67.45976001,3.818725325,0.605017665,-6.6543912,1.95144851,0.526873863,5.971098438,-3.53333967,71.07015047,28.05799065,571.4695509,1666.29282,32.44102482,0.173193339,0.945916482,-0.274310183,,,,,,,,,,,,,,,,,0.996812844,1,,,high,high,64.74782726,-15.16647931,56.76342478,Devin Russell,,Maryland,1st and 3rd
55,11/9/22,16:04:44,8,1,Logan Ott,ott--lo42,Left,Maryland,Eddie Hacopian,hacoped42,Right,Maryland,Stretch,2,Top,2,0,0,Changeup,,StrikeSwinging,,,,0,0,,81.91676324,-2.205221113,2.214571669,1679.066732,161.2691819,11:30,5.72645777,-0.387496385,6.688943586,-26.05272514,15.68456202,-4.625633456,1.504718611,1.284878566,74.85738485,-7.081849781,1.343285111,0.464979313,,,,,,,,,,,,3.137896785,9.101249791,0.211086954,50,5.532915112,-4.465414461,-119.045659,-5.365825231,4.484146065,23.74867808,-19.16809807,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,23137d59-6072-11ed-ac31-d303db4b5b6d,82.08890914,5.725208683,-0.388995925,-2.191011095,2.232691556,75.01389213,1.506663457,1.286381651,-7.054926568,1.36362178,0.464813645,-4.791856117,14.07662237,2.080555476,60.4204398,1677.959844,60.95778544,99.9340772,-0.946413377,0.036304564,0.320910733,,,,,,,,,,,,,,,,,0.997205987,1,,,high,medium,35.62156501,-88.87176447,54.63105641,Devin Russell,,Maryland,1st and 3rd
56,11/9/22,16:05:03,8,2,Logan Ott,ott--lo42,Left,Maryland,Eddie Hacopian,hacoped42,Right,Maryland,Stretch,2,Top,2,0,1,Four-Seam,,InPlay,,FlyBall,Out,1,0,,85.80244057,-1.236627179,1.41482204,2083.882679,164.7764487,11:30,5.881697459,-0.006518776,6.590675664,-22.67740711,17.53807399,-4.056179494,3.277597139,0.370220644,75.86448512,-4.134500742,0.048613461,0.444792032,92.79687837,44.20879226,-21.44003728,,-40.26839,102.3643335,86.05557685,346.6778035,,-21.4507607,5.100390512,2.518133919,9.626310396,-0.107945098,50,5.766984534,-2.957550597,-124.7716551,-3.361300649,3.944279295,26.60206399,-17.09587742,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,2f6788b0-6072-11ed-8e28-3f0b749b96d2,85.98743687,5.88164689,-0.008267129,-1.236874297,1.436164764,76.02503476,3.278288785,0.371671339,-4.122515016,0.072251546,0.444629665,-4.282779869,15.96280845,17.60238418,59.03174923,1986.311299,630.1860377,95.3178084,-0.919729769,0.302409557,0.250291053,-24.3138299,61.91419325,64.70495334,-0.584473948,2.125890561,3.803288457,-126.7805934,322.6641917,,,,,,,,,0.99760256,1,,51.12657067,high,high,36.87152771,29.56404052,54.72932434,Devin Russell,,Maryland,1st and 3rd
57,11/9/22,16:07:22,1,1,Andrew Johnson,johnsan79,Left,Maryland,Devin Russell,,Right,Maryland,Windup,2,Bottom,0,0,0,Curveball,,StrikeCalled,,,,0,0,,72.25486397,2.855019745,0.169787236,2196.343642,317.2561676,4:30,5.784666206,-0.481425959,5.917913337,-64.77486315,-8.299297123,11.38999378,3.015954806,0.528791042,65.33032132,-8.973752572,2.515311228,0.536919864,,,,,,,,,,,,-5.911229318,-5.329207984,0.456795289,50,6.005352951,-0.646906764,-104.830245,3.327965502,-6.498280492,19.72473907,-38.03250752,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,8139f0cc-6072-11ed-9d09-29829f94b82d,72.3370683,5.771954116,-0.481800121,3.008106815,0.174762833,65.36029876,3.026128743,0.528955366,-8.814787814,2.517586893,0.536830825,11.32910951,-12.16124334,43.37622935,90.9135112,1596.433593,1508.418104,72.685966,0.533802518,0.686786018,-0.493335421,,,,,,,,,,,,,,,,,0.996952131,1,,,high,high,8.177607203,85.37498406,55.40208666,Luke Shliger,shliglu42,Maryland,None
58,11/9/22,16:07:33,1,2,Andrew Johnson,johnsan79,Left,Maryland,Devin Russell,,Right,Maryland,Windup,2,Bottom,0,0,1,Changeup,,BallCalled,,,,0,0,,78.01299345,1.371317835,0.707827879,1871.592871,83.97190769,8:45,5.543737803,-0.461888083,6.106587358,-46.07561323,1.038837213,-12.99477494,2.806016405,-1.32800461,69.6159982,-7.066254478,-2.362301151,0.494024614,,,,,,,,,,,,7.084131832,0.137860825,0.406779481,50,5.635571182,-0.99423996,-113.3613485,1.273336521,9.148241923,22.19608921,-31.99602012,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,87fbd280-6072-11ed-9e21-5d9018daf880,78.13657116,5.536175424,-0.46373987,1.461678166,0.729908312,69.69958724,2.812420643,-1.326499976,-6.963921522,-2.337839123,0.493896045,-13.19708104,-1.58030598,-45.6925785,26.61079955,1307.322552,-1339.316102,69.85079779,0.073354561,-0.715602267,0.694645596,,,,,,,,,,,,,,,,,0.987825343,1,,,high,high,66.05025257,50.98590098,55.21341264,Luke Shliger,shliglu42,Maryland,None
59,11/9/22,16:07:45,1,3,Andrew Johnson,johnsan79,Left,Maryland,Devin Russell,,Right,Maryland,Windup,2,Bottom,0,1,1,Curveball,,StrikeCalled,,,,0,0,,72.05288439,1.637844278,0.393935831,2351.812243,316.6935782,4:30,5.756533821,-0.414474375,6.068732624,-64.25106486,-8.602533135,12.21619321,2.199761753,0.853013913,64.78790781,-9.115960539,3.100390718,0.536906149,,,,,,,,,,,,-6.336445686,-5.073292413,0.369558171,50,5.860350124,-1.07220712,-104.6339246,1.136441203,-6.925603664,19.98015211,-37.71905293,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,8eeecd5c-6072-11ed-a22a-f9f0942221b1,72.12773506,5.743590047,-0.41477816,1.794730961,0.398092021,64.81298991,2.21005305,0.853254054,-8.953179696,3.103871265,0.53682155,12.17377235,-12.42656968,44.2062465,65.2531714,1685.86037,1639.785242,71.68345922,0.521637584,0.697243263,-0.491676788,,,,,,,,,,,,,,,,,0.996349318,1,,,high,high,31.27213205,33.6815948,55.25126738,Luke Shliger,shliglu42,Maryland,None
60,11/9/22,16:08:01,1,4,Andrew Johnson,johnsan79,Left,Maryland,Devin Russell,,Right,Maryland,Windup,2,Bottom,0,1,2,Changeup,,BallCalled,,,,0,0,,79.60105082,-1.584759554,0.461398302,2117.259867,94.99183539,9:15,5.545148312,-0.436431743,6.233530192,-41.59602871,3.47403969,-14.06491285,0.593917905,-1.176299925,72.90559382,-9.29200097,-2.173573094,0.483187434,,,,,,,,,,,,7.612370781,2.325250349,0.405090899,50,5.375966431,-0.492042299,-115.6804775,-4.500477705,10.22799069,23.28407578,-29.04984038,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,9868bf14-6072-11ed-ad58-a1c459155aca,79.72463956,5.538578917,-0.438671136,-1.506247546,0.488181293,73.00260265,0.601043917,-1.173875306,-9.198876612,-2.141022365,0.483057286,-14.31002166,1.014351661,-48.40789536,25.99837689,1405.486123,-1583.476587,66.38231542,-0.057761765,-0.747889577,0.661305344,,,,,,,,,,,,,,,,,0.997178274,1,,,high,medium,66.60146257,46.35423173,55.08646981,Luke Shliger,shliglu42,Maryland,None
61,11/9/22,16:08:14,1,5,Andrew Johnson,johnsan79,Left,Maryland,Devin Russell,,Right,Maryland,Windup,2,Bottom,0,2,2,Curveball,,StrikeSwinging,Strikeout,,,1,0,,72.66485447,2.119571103,-0.670187223,2262.143823,318.8341036,4:45,5.7870983,-0.376466452,6.002521644,-66.74316019,-9.627555748,11.72070858,2.253009918,-0.475353353,64.9211752,-9.673593376,0.91165207,0.533031558,,,,,,,,,,,,-6.362476574,-5.694592917,0.430062334,50,5.936393614,0.890844642,-105.4833683,2.009886708,-7.073558724,20.16276762,-38.50508074,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,a0c6f400-6072-11ed-9d41-e7452ad4b067,72.74239489,5.773514323,-0.376402645,2.278841993,-0.670585464,64.94136627,2.263450703,-0.475453464,-9.509202825,0.909742138,0.532946662,11.7067265,-13.62818935,40.15009673,26.68634997,1729.087532,1458.612691,76.43579132,0.575413866,0.6447922,-0.503132093,,,,,,,,,,,,,,,,,0.989672136,1,,,high,high,65.98229018,-33.92248016,55.31747836,Luke Shliger,shliglu42,Maryland,None
62,11/9/22,16:08:36,2,1,Andrew Johnson,johnsan79,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,2,Bottom,1,0,0,Four-Seam,,BallCalled,,,,0,0,,89.88260829,-0.917733764,1.568515503,2035.901221,158.5780616,11:15,5.716392417,-0.01478565,6.211292085,-20.6456449,15.49211176,-5.145725325,3.403206699,0.509878267,80.58905359,-3.879436278,-0.282132281,0.427623774,,,,,,,,,,,,3.12850244,8.460664642,-0.121631589,50,5.620800979,-3.398689663,-130.6319555,-2.798309279,5.37462824,29.00906493,-17.63900351,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,ad835223-6072-11ed-b686-c90ba9f71df6,90.0725206,5.716223701,-0.017033029,-0.916458722,1.595696731,80.75454943,3.403884499,0.51171721,-3.867937244,-0.252649173,0.427469974,-5.425605525,14.09872762,25.62145223,8.159977583,1835.712445,880.3712856,90.16706833,-0.8393797,0.432423379,0.32932012,,,,,,,,,,,,,,,,,0.997312248,1,,,high,high,97.34398339,-34.96531447,55.10870792,Luke Shliger,shliglu42,Maryland,None
63,11/9/22,16:08:47,2,2,Andrew Johnson,johnsan79,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,2,Bottom,1,1,0,Four-Seam,,StrikeCalled,,,,0,0,,88.7100334,-2.038082862,1.014522497,1976.850663,156.7005326,11:15,5.689537252,-0.033249143,6.186219347,-21.94290513,15.0652572,-5.297223028,2.103630283,-0.024100732,79.894832,-5.397870224,-0.771416404,0.433420951,,,,,,,,,,,,3.051007362,8.560321203,-0.054035991,50,5.492001762,-2.099639069,-128.8949522,-5.334728448,5.108012388,27.99989745,-17.84231532,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,b470b7fa-6072-11ed-9f4b-791cd607a2ef,88.89451035,5.689029235,-0.035620792,-2.03271506,1.043167854,80.05407491,2.104577742,-0.022190685,-5.382151669,-0.740779753,0.433267612,-5.590249832,13.63892582,26.79488288,4.779783846,1764.58846,891.1599798,89.26260811,-0.819832476,0.450797825,0.35306661,,,,,,,,,,,,,,,,,0.997423502,1,,,high,high,94.30180475,-36.56446067,55.13378065,Luke Shliger,shliglu42,Maryland,None
64,11/9/22,16:08:59,2,3,Andrew Johnson,johnsan79,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,2,Bottom,1,1,1,Four-Seam,,Foul,,,,0,0,,89.03152813,-1.582818428,2.16632564,1980.155955,160.1660188,11:15,5.681780053,0.245693546,6.217962476,-21.39503786,15.50403438,-4.551914541,2.574278887,1.350196717,79.89491952,-4.842808737,0.682087318,0.431745029,,,,,,,,,,,,2.996612223,8.64075061,-0.435618262,50,5.526507229,-4.735712469,-129.3280395,-4.298687982,5.050125624,28.2175891,-17.61197988,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,bb0e269e-6072-11ed-92c5-a11c966830c7,89.21856933,5.681445008,0.243605147,-1.579534723,2.19158854,80.0563638,2.575092271,1.351884348,-4.829120012,0.709189561,0.431592142,-4.812016145,14.09947522,26.69742827,59.44185716,1769.054604,889.6422948,89.33915533,-0.840395301,0.449278903,0.303124075,,,,,,,,,,,,,,,,,0.997069325,1,,,high,high,36.50234105,64.96509234,55.10203752,Luke Shliger,shliglu42,Maryland,None
65,11/9/22,16:09:14,2,4,Andrew Johnson,johnsan79,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,2,Bottom,1,1,2,Four-Seam,,Foul,,,,0,0,,88.69430112,-1.062337748,1.723308651,2011.388798,157.3581452,11:15,5.808558699,0.4790572,6.214504694,-21.9964508,16.14062668,-5.757681802,3.494423275,1.573150167,78.41398118,-3.604310922,1.006894309,0.433392741,,,,,,,,,,,,3.448587788,8.689123729,-0.628839272,50,5.699711991,-3.683898206,-128.8892712,-3.107670522,5.767082305,28.25841971,-17.64320543,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,c419df00-6072-11ed-8d35-4978c152f50c,88.88476235,5.80834283,0.476677215,-1.060578633,1.751437971,78.57775137,3.495177723,1.575038484,-3.591419876,1.03736472,0.433234731,-6.049680528,14.64816844,20.24247998,52.36386131,1887.158897,695.9282956,93.82367543,-0.865926136,0.34599392,0.361192655,,,,,,,,,,,,,,,,,0.997799189,1,,,high,high,42.87259742,9.663898757,55.10549531,Luke Shliger,shliglu42,Maryland,None
66,11/9/22,16:09:28,2,5,Andrew Johnson,johnsan79,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,2,Bottom,1,1,2,Four-Seam,,Foul,,,,0,0,,88.96235769,-1.702036441,1.432502718,1886.446781,158.5932661,11:15,5.756134055,0.276628949,6.232246884,-21.86051459,14.98738074,-4.854274114,2.810953828,1.335592299,79.88809503,-4.386379586,1.08121371,0.431759329,67.2332431,64.90791887,-72.89985596,,-105.2578548,31.94971059,98.61992371,168.842894,,-73.04001191,5.056533759,2.902323256,8.356731686,-0.400645113,50,5.590366374,-3.068839632,-129.277592,-4.584649632,4.888755289,28.1265036,-18.09773464,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,ccbf9438-6072-11ed-8ce6-8f41e9b84203,89.14934804,5.755567723,0.274420248,-1.696124195,1.458538715,80.04844363,2.811869452,1.337287563,-4.370968408,1.108603959,0.431604686,-5.120318233,13.56661793,25.37062765,82.775426,1704.508541,808.2896083,90.35550636,-0.841221443,0.428471991,0.329785136,-27.25144211,8.383713271,60.88826843,-1.463173194,0.245539805,2.946704671,-161.4996966,49.25211513,,,,,,,,,0.997739334,1,,22.38704557,high,high,15.50240678,-83.87509687,55.08775312,Luke Shliger,shliglu42,Maryland,None
67,11/9/22,16:09:42,2,6,Andrew Johnson,johnsan79,Left,Maryland,Alex Irizarry,,Left,Maryland,Windup,2,Bottom,1,1,2,Changeup,,HitByPitch,,,,0,0,,79.63769034,0.020354575,-1.242377263,2052.806681,95.81584954,9:15,5.585109282,-0.638998871,6.102966768,-43.25424095,4.518208107,-14.78568628,1.952710851,-3.236515067,70.77812362,-7.677360021,-4.720245644,0.484501871,,,,,,,,,,,,7.305010689,2.180828288,0.762529649,50,5.557515834,2.97242718,-115.7125966,-1.271143607,9.802581514,23.6608394,-29.24759979,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,d50ae12b-6072-11ed-81af-0be157f37349,79.77009268,5.578842806,-0.641825831,0.095184553,-1.208482269,70.87249153,1.958246434,-3.234222263,-7.589751955,-4.68339556,0.484364243,-15.11890671,1.774234378,-41.99868974,28.24357381,1525.564065,-1373.560903,74.31601228,-0.075305533,-0.669113617,0.739334867,,,,,,,,,,,,,,,,,0.99472278,1,,,high,high,115.4192137,-2.761340818,55.21703323,Luke Shliger,shliglu42,Maryland,None
68,11/9/22,16:10:12,3,1,Andrew Johnson,johnsan79,Left,Maryland,Sean Lane,lane-se42,Right,Maryland,Stretch,2,Bottom,1,0,0,Four-Seam,,StrikeSwinging,,,,0,0,,89.61249022,-0.36139498,0.656145225,1981.950605,156.3076678,11:15,5.636503391,-0.178368266,6.191013755,-21.48403515,14.89545158,-5.573116264,3.729995116,-0.209943122,80.30708069,-3.439129639,-0.34622388,0.428952236,,,,,,,,,,,,3.074858221,7.924431989,0.123410074,50,5.589694038,-1.299170915,-130.286826,-1.559450017,5.253240574,28.92143775,-18.63555621,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,e6c305fa-6072-11ed-be63-29472652297d,89.80426989,5.636093394,-0.180884071,-0.357332082,0.686066953,80.47142935,3.730835197,-0.207970041,-3.425021708,-0.314579859,0.428796955,-5.877332288,13.46357468,27.21244727,79.10603185,1762.582461,906.3284557,88.93170477,-0.814362185,0.457291142,0.357350028,,,,,,,,,,,,,,,,,0.997339284,1,,,high,high,18.80478696,78.64929041,55.12898624,Luke Shliger,shliglu42,Maryland,1st
69,11/9/22,16:10:30,3,2,Andrew Johnson,johnsan79,Left,Maryland,Sean Lane,lane-se42,Right,Maryland,Stretch,2,Bottom,1,0,1,Four-Seam,,BallCalled,,,,0,0,,89.52168046,-2.144381735,0.817445105,1991.302227,157.3196028,11:15,5.674856864,-0.045386487,6.120066539,-20.94425776,15.62831043,-5.387108947,1.863180265,0.055602809,80.50830335,-5.724412855,-0.393392189,0.430106734,,,,,,,,,,,,3.059516338,8.816284712,-0.024998917,50,5.465692687,-1.664340709,-130.0553461,-5.595665606,5.21332431,28.58295201,-17.15136419,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,f1828f61-6072-11ed-8f31-81af2f9a6f98,89.70991198,5.674561195,-0.047715048,-2.141686657,0.844987169,80.6671958,1.863929567,0.057371125,-5.711745836,-0.364735434,0.429952549,-5.665786467,14.24709271,21.40374848,66.75997404,1853.965978,726.7012535,93.10319412,-0.859035303,0.364937699,0.358996968,,,,,,,,,,,,,,,,,0.991889916,1,,,high,high,29.91613594,5.920641649,55.19993346,Luke Shliger,shliglu42,Maryland,1st
70,11/9/22,16:10:46,3,3,Andrew Johnson,johnsan79,Left,Maryland,Sean Lane,lane-se42,Right,Maryland,Stretch,2,Bottom,1,1,1,Curveball,,BallCalled,,,,0,0,,72.87342996,1.151691463,0.219292058,2405.294996,315.8307836,4:30,5.682408062,-0.323237091,6.123136862,-64.90746333,-9.04409742,13.09245724,1.451282496,1.028143916,65.61897354,-10.20010578,3.295011802,0.537941528,,,,,,,,,,,,-6.669671434,-5.395612693,0.766688155,50,5.238735421,-1.905697893,-104.3879043,1.533190215,-7.245259121,20.11569118,-38.03529964,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,fb134205-6072-11ed-b805-77693369bf41,72.94619719,5.669506329,-0.322682453,1.308984291,0.21288968,65.63985896,1.461658088,1.027680833,-10.03759072,3.287239177,0.537867172,13.13482314,-13.09045285,39.63340243,42.68399743,1852.417499,1534.272932,77.0141501,0.552411004,0.637873082,-0.536619059,,,,,,,,,,,,,,,,,0.997338755,1,,,high,high,51.58439337,-83.08267634,55.19686314,Luke Shliger,shliglu42,Maryland,1st
71,11/9/22,16:11:04,3,4,Andrew Johnson,johnsan79,Left,Maryland,Sean Lane,lane-se42,Right,Maryland,Stretch,2,Bottom,1,2,1,Four-Seam,,StrikeCalled,,,,0,0,,89.04498523,-2.173593475,0.4337615,2027.905765,150.8653101,11:00,5.65051843,-0.304489396,6.363064852,-21.05022257,15.37603916,-7.390110893,2.071607861,-0.85724799,80.23326732,-5.291813457,-1.518267214,0.430516249,,,,,,,,,,,,4.034081201,8.806576759,0.271751682,50,5.448982108,-0.728602774,-129.4138833,-5.61422542,6.800451063,28.51777396,-17.3283657,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,05ded933-6073-11ed-9527-85e4d46a347e,89.22771342,5.650178731,-0.307162147,-2.170235853,0.466408143,80.39243755,2.072396596,-0.85505606,-5.278731057,-1.483245602,0.430365943,-7.717995755,13.9579059,12.56962087,75.05547999,1979.301502,441.3245459,97.60322873,-0.85254235,0.217625766,0.475195295,,,,,,,,,,,,,,,,,0.997647879,1,,,high,high,22.45007985,1.143005255,54.95693515,Luke Shliger,shliglu42,Maryland,1st
72,11/9/22,16:11:21,3,5,Andrew Johnson,johnsan79,Left,Maryland,Sean Lane,lane-se42,Right,Maryland,Stretch,2,Bottom,1,2,2,Four-Seam,,BallCalled,,,,0,0,,89.70751913,-2.921588176,1.326534964,2021.161175,157.034854,11:15,5.658917602,-0.196627154,6.243749819,-20.37503373,15.61131693,-5.45881964,1.552667759,0.177128444,80.98299656,-5.721732014,-0.137246136,0.428397773,,,,,,,,,,,,3.23118326,9.124227856,0.082742622,50,5.38620741,-2.827498505,-130.2581832,-7.349034757,5.526391962,28.51729295,-16.56860247,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,0fde130a-6073-11ed-a286-edbf01cbfdb6,89.8926655,5.658673944,-0.198905132,-2.919343599,1.353898504,81.14312711,1.553352391,0.178937988,-5.710206254,-0.108221147,0.428248543,-5.735990558,14.26766706,21.61583415,69.0882615,1879.022439,744.5583712,92.96747149,-0.855990902,0.368381493,0.362732204,,,,,,,,,,,,,,,,,0.997264044,1,,,high,high,27.82060647,37.75068732,55.07625018,Luke Shliger,shliglu42,Maryland,1st
73,11/9/22,,3,6,Andrew Johnson,johnsan79,Left,Maryland,Sean Lane,lane-se42,Right,Maryland,Stretch,2,Bottom,1,3,2,Four-Seam,,StrikeSwinging,Strikeout,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,0fde130a-6073-11ed-a286-edbf01cbfdb8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luke Shliger,shliglu42,Maryland,1st
74,11/9/22,,4,1,Andrew Johnson,johnsan79,Left,Maryland,Simmi Whitehill,,Left,Maryland,Stretch,2,Bottom,2,0,0,Four-Seam,,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,61b2e206-c00d-4e7a-8a7e-8b30135ab497,0fde130a-6073-11ed-a286-edbf01cbfdb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luke Shliger,shliglu42,Maryland,1st
