PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,Baserunners
22,1/21/23,12:18:20,1,5,Kyle McCoy,,Left,Maryland,Kevin Keister,keistke42,Right,Maryland,,1,Bottom,0,1,2,Four-Seam,,StrikeSwinging,Strikeout,,,1,0,,90.46056429,0.216020653,2.684077915,1783.322828,126.2492582,10:15,5.140733257,-2.325946114,,-25.08024301,10.08629214,-11.17995653,3.254167277,-0.730605003,82.10890699,-4.448433982,0.60254859,0.426811697,,,,,,,,,,,,6.674865333,5.24718135,2.084857845,50,5.142160219,-5.745331648,-131.350773,-0.429442183,11.59850788,29.22136718,-23.05634141,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,9b1d6d4c-99af-11ed-8392-ab994021d7f3,90.64833474,5.138811507,-2.330087277,0.238190289,2.733508277,82.25975166,3.256032674,-0.727533498,-4.418008987,0.651863108,0.426682869,-11.65269715,8.582274485,13.93070355,33.16585039,1730.871039,429.3317532,97.05876088,-0.573907684,0.240748196,0.78273257,,,,,,,,,,,,,,,,,0.997442149,0,,,medium,high,119.8492335,-9.459033888,55.32,Luke Shliger,shliglu42,Maryland,None
23,1/21/23,12:18:52,2,1,Kyle McCoy,,Left,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,,1,Bottom,1,0,0,Four-Seam,,Foul,,,,0,0,,93.91670877,-1.181275699,6.434354682,1804.748294,126.5684708,10:15,5.748155567,-3.064032244,6.947120904,-24.21664664,9.868762759,-10.55213653,2.382474231,0.289219647,82.25573407,-5.656605905,1.841417844,0.405275124,,,,,,,,,,,,7.490107594,5.630769203,2.576292139,50,5.645943484,-14.98519861,-135.8696682,-3.534824412,13.96462737,30.50005766,-21.67599028,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,add3e433-99af-11ed-8679-d780c9671bed,94.09569216,5.746705241,-3.067699072,-1.16427948,6.478480903,82.39936996,2.384213774,0.292136831,-5.62785798,1.88884242,0.405149958,-11.00283047,8.48523343,19.04952153,15.48102852,1705.914553,589.0432414,94.52368285,-0.563156037,0.32638526,0.759162657,,,,,,,,,,,,,,,,,0.997761991,1,,,high,high,103.9329248,-26.91093693,54.3728791,Luke Shliger,shliglu42,Maryland,None
24,1/21/23,12:19:22,2,2,Kyle McCoy,,Left,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,,1,Bottom,1,0,1,Changeup,,BallCalled,,,,0,0,,80.2429716,-1.537185698,1.526566972,1505.946643,118.6478071,10:00,5.727960022,-2.683165369,7.209095597,-33.43204461,8.140090339,-11.47951722,1.425456996,-1.628690533,74.38788301,-7.845339075,-0.534664573,0.46972776,,,,,,,,,,,,6.830438572,4.978281219,2.579004223,50,5.601637044,-2.805017044,-116.7953698,-4.045737472,9.38434164,23.09943922,-25.3343875,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,bfa43e0c-99af-11ed-a371-8d45bfe2b972,80.38877103,5.724080242,-2.686571329,-1.491300108,1.567557183,74.50404535,1.428725792,-1.6261427,-7.792032821,-0.492807326,0.469583744,-11.86762411,6.234738741,-10.34810512,7.917152812,1481.451773,-270.5105093,98.37345699,-0.471626231,-0.179628216,0.863308984,,,,,,,,,,,,,,,,,0.99695903,1,,,high,high,82.87456626,12.4340903,54.1109044,Luke Shliger,shliglu42,Maryland,None
25,1/21/23,12:19:38,2,3,Kyle McCoy,,Left,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,,1,Bottom,1,1,1,Four-Seam,,InPlay,,Popup,Out,1,0,,90.61999645,-0.723378506,5.028892572,1779.811693,125.4270908,10:15,5.865675272,-2.645712889,7.00202488,-24.59998437,9.581628175,-10.59994679,3.594224506,1.031163872,81.94254318,-3.853170206,3.32048388,0.420792311,85.7641173,84.21260838,-29.58736225,,,,,62.45638586,,-30.29709584,6.643942134,7.322944346,4.996178094,2.613528491,50,4.955038335,-11.84680042,-130.7876943,1.059840347,12.63603007,28.55990966,-23.5529467,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,c9e1d2c7-99af-11ed-b642-d363af0ef4f4,90.79342804,5.863910097,-2.649504279,-0.702448098,5.074909443,82.09033029,3.596008009,1.034134514,-3.823458332,3.368826335,0.420671327,-11.05836007,8.194217526,21.31427674,38.9955858,1658.07379,646.9319653,93.16006839,-0.540017726,0.363483377,0.759118364,-4.270062922,7.520531976,85.32697099,-1.127990569,0.297278869,3.35873632,-31.50823862,53.92616279,,,,,,,,,0.99731147,1,,36.8200467,high,high,125.0959778,-6.944650938,54.31797512,Luke Shliger,shliglu42,Maryland,None
26,1/21/23,12:20:18,3,1,Kyle McCoy,,Left,Maryland,Ian Petrutz,petruia42,Left,Maryland,,1,Bottom,2,0,0,Slider,,BallCalled,,,,0,0,,79.5709833,-0.183683168,3.145761172,2028.759205,98.90864755,9:15,5.849755654,-2.276718807,7.260145731,-39.48601317,3.598260717,-2.420682818,2.367236186,1.362417897,73.89791326,-7.134284063,4.226253105,0.472422868,,,,,,,,,,,,2.204892874,2.030394518,2.054697033,50,5.818707929,-6.299635952,-115.7736941,-1.402385775,2.993220119,21.57105776,-29.41771716,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,e0ed4338-99af-11ed-beb6-815943364293,79.71425085,5.844990294,-2.281592317,-0.127002756,3.204481047,74.01220722,2.371182645,1.365862024,-7.07013708,4.281974155,0.472283932,-2.957337764,1.75575431,79.7594492,38.88561868,360.6753336,1996.441138,17.77812432,-0.027531114,0.984070033,0.17563658,,,,,,,,,,,,,,,,,0.99637723,1,,,high,high,55.00293275,-25.34859932,54.05985427,Luke Shliger,shliglu42,Maryland,None
27,1/21/23,12:20:31,3,2,Kyle McCoy,,Left,Maryland,Ian Petrutz,petruia42,Left,Maryland,,1,Bottom,2,1,0,Four-Seam,,InPlay,,LineDrive,Single,0,0,,92.63305642,-1.075566149,4.911853279,1767.551049,126.7149502,10:15,5.758681594,-2.279587823,6.89310013,-22.78568631,9.729162745,-10.74532468,2.833080338,-0.109092844,81.77513078,-4.851468473,0.599829758,0.410404764,85.93071839,15.83090563,5.508173453,1781.101675,,,,254.0335702,,1.6701417,2.747583549,7.257834196,5.597403989,1.904875878,50,5.66311274,-11.19691172,-134.3514065,-3.271863018,13.2180799,30.08402941,-21.97997086,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,e8eeba11-99af-11ed-b710-471ee6e7e5c5,92.80846191,5.757053186,-2.283170178,-1.056281027,4.955266851,81.91928101,2.834905902,-0.106219687,-4.821447046,0.646425786,0.410277008,-11.14512586,8.439339769,8.874313081,22.21084994,1746.391919,272.6755908,98.80291262,-0.590677734,0.154267449,0.792023591,7.935446426,82.28971667,23.44183403,0.102066531,-0.493912898,2.65829878,7.40389574,253.9256527,-12.7749885,46.38963008,0.649747804,0.835599978,-0.218915207,0.503834109,,,0.997994893,1,0.997010272,47.0275573,high,high,109.9897823,-12.07506758,54.42689987,Luke Shliger,shliglu42,Maryland,None
28,1/21/23,12:21:21,4,1,Kyle McCoy,,Left,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,,1,Bottom,2,0,0,Sinker,,BallCalled,,,,0,0,,89.88858229,-0.353006397,2.269259724,1805.060566,123.1875893,10:00,5.813141792,-2.694542877,6.680489879,-25.29038788,9.387892651,-11.67956729,3.832308831,-1.392693701,81.47685511,-3.679308017,-0.30451526,0.424293851,,,,,,,,,,,,6.87094617,4.734637848,2.037748604,50,4.99584844,-3.951069865,-130.5938232,1.684872671,11.78911065,29.16479677,-24.05039848,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,068aae63-99b0-11ed-b814-ad6e91255c6a,90.05946873,5.811174221,-2.698434949,-0.329376994,2.317227592,81.62263115,3.834280379,-1.389580554,-3.646876777,-0.254022345,0.424167252,-12.11984442,7.904193315,9.205678343,16.97947593,1781.812135,288.771819,98.71204148,-0.540331909,0.159979019,0.826104195,,,,,,,,,,,,,,,,,0.997768599,1,,,high,high,105.2815236,-13.16584926,54.63951012,Luke Shliger,shliglu42,Maryland,1st
29,1/21/23,12:21:36,4,2,Kyle McCoy,,Left,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,,1,Bottom,2,1,0,Slider,,InPlay,,GroundBall,Out,1,0,,80.16949654,-0.354939162,3.329066513,1924.937045,113.9925308,9:45,5.790250593,-2.478250848,7.025504445,-41.63458137,3.936370184,-0.723009968,1.911335792,-0.223384497,71.52197767,-7.719245083,2.437484548,0.471139183,,,,,,,,,,,,1.282422918,2.282304459,2.228779031,50,5.743946526,-6.763098424,-116.5791175,-1.79420666,1.765429842,21.85038784,-29.0321466,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,0fc79168-99b0-11ed-bb27-57915957c581,80.30951214,5.785527029,-2.482496485,-0.298404298,3.380564814,71.62382734,1.915694197,-0.220001131,-7.648250759,2.492782753,0.471005775,-1.279509983,1.944879649,83.8185563,41.48720205,207.2721447,1913.745251,10.76773629,-0.043783505,0.994185891,0.098373874,,,,,,,,,,,,,,,,,0.997106055,1,,,high,high,52.66154156,-47.66217267,54.29449556,Luke Shliger,shliglu42,Maryland,1st
30,1/21/23,12:24:19,1,1,Nate Haberthier,haberna43,Right,Maryland,Elijah Lambros,lambrel42,Right,Maryland,,2,Top,0,0,0,Four-Seam,,BallCalled,,,,0,0,,89.75128796,-1.614396072,-1.783129507,2091.072471,237.3693693,2:00,6.059503975,3.226908773,6.841722754,-25.92764299,9.61355597,11.53611712,2.111839181,1.949315375,80.75319935,-6.606395582,0.313550072,0.423115017,,,,,,,,,,,,-6.74303932,5.603692995,-3.093725597,50,5.919574697,3.698956337,-130.5318034,-4.479574901,-11.56980062,28.89151074,-22.55915523,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,70dc0859-99b0-11ed-bc03-09a17feb6ca8,89.92455892,6.057668778,3.231590719,-1.59341584,-1.838511909,80.89230181,2.113701982,1.945865579,-6.575713885,0.257115805,0.422977363,12.07987813,8.114060393,-29.88656402,11.13254335,1812.988311,-1041.948878,86.70136192,-0.467512027,-0.498284441,-0.730167871,,,,,,,,,,,,,,,,,0.996461418,1,,,high,high,79.98070459,-41.53745499,54.47827725,James Heffley,hefflja42,Maryland,None
31,1/21/23,12:24:33,1,2,Nate Haberthier,haberna43,Right,Maryland,Elijah Lambros,lambrel42,Right,Maryland,,2,Top,0,1,0,Four-Seam,,BallCalled,,,,0,0,,89.01452916,-2.871677171,-5.382133391,2167.733413,239.6396551,2:00,5.946858115,2.856136258,7.203126971,-25.10161883,9.797132365,12.18317886,1.068849619,-0.887114518,81.26295315,-7.294972678,-1.703413967,0.424688645,,,,,,,,,,,,-7.830274723,6.001218092,-1.510123507,50,5.310659841,8.688094655,-129.1278733,-6.457551745,-13.16792459,27.89192411,-22.08199151,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,78da5226-99b0-11ed-989e-d7c0f9f0aac1,89.18172375,5.945068447,2.86092102,-2.850791296,-5.439201665,81.39940931,1.070629735,-0.89066377,-7.265540413,-1.761354636,0.424569864,12.7070475,8.437794631,-27.97315298,7.560810998,1914.471642,-1016.792251,88.31674736,-0.446385241,-0.469057793,-0.76205315,,,,,,,,,,,,,,,,,0.997261385,1,,,high,high,83.19527355,-2.90547326,54.11687303,James Heffley,hefflja42,Maryland,None
32,1/21/23,12:24:46,1,3,Nate Haberthier,haberna43,Right,Maryland,Elijah Lambros,lambrel42,Right,Maryland,,2,Top,0,2,0,Four-Seam,,Foul,,,,0,0,,87.93862863,-1.679727992,-3.703688338,2203.409226,237.7616196,2:00,5.957015612,2.974029261,6.888359962,-25.97730715,10.04677257,12.27665994,2.527928806,0.760454976,79.97094007,-5.466863629,-0.788631003,0.432013128,,,,,,,,,,,,-7.707799628,6.017224923,-2.693669188,50,5.812982398,7.889919112,-127.7018897,-4.551145788,-12.66685484,27.48009494,-22.28545384,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,809fbd2b-99b0-11ed-b649-318fa87d917d,88.10892285,5.955259864,2.978899234,-1.65922803,-3.762215313,80.11330291,2.529718317,0.756758375,-5.437059689,-0.849171389,0.431874555,12.85282109,8.538995786,-29.67848957,70.00453504,1914.360407,-1090.979583,86.88174599,-0.463464585,-0.495132529,-0.734877103,,,,,,,,,,,,,,,,,0.997925276,1,,,high,high,26.99593197,59.98052104,54.43164004,James Heffley,hefflja42,Maryland,None
33,1/21/23,12:25:09,1,4,Nate Haberthier,haberna43,Right,Maryland,Elijah Lambros,lambrel42,Right,Maryland,,2,Top,0,2,1,Four-Seam,,InPlay,,GroundBall,Out,1,0,,88.42266001,-1.348476089,-3.982139085,2108.806906,242.0550704,2:00,5.883530857,3.028044146,6.994439445,-26.48803489,9.010105824,12.66904397,2.550987878,0.993531526,79.39495425,-5.60606304,-0.361519116,0.428819302,95.98512144,-4.141256743,-35.42541435,,,,,28.89936989,,-35.41831843,0.195304161,-8.074184717,5.309169851,-2.733394683,50,5.767938521,8.553344815,-128.4054439,-3.835754624,-13.41612147,27.77365291,-23.35229604,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,8e9a12c0-99b0-11ed-b71d-2faf8b623626,88.590884,5.881438791,3.032976129,-1.324074246,-4.041217536,79.53160907,2.553112465,0.9897495,-5.571141764,-0.42299642,0.428685156,13.21111236,7.535459655,-26.0447578,8.839077875,1894.660364,-925.9204454,89.84513275,-0.42103468,-0.439073128,-0.793690485,-55.49180663,78.01125221,-6.931627834,-1.092729597,1.717812586,2.566507713,-16.74839148,23.55132613,,,,,,,,,0.996970565,1,,53.57021303,high,high,82.04483198,-3.83666003,54.32556055,James Heffley,hefflja42,Maryland,None
34,1/21/23,12:25:46,2,1,Nate Haberthier,haberna43,Right,Maryland,Alex Irizarry,,Left,Maryland,,2,Top,1,0,0,Four-Seam,,BallCalled,,,,0,0,,89.69376498,-1.855466865,-2.716243332,2035.491026,238.9425274,2:00,5.978774487,3.3111326,7.01468025,-26.37911975,9.341940002,11.98684617,2.062733841,1.677940582,80.2360945,-6.275863738,0.087103021,0.422180167,,,,,,,,,,,,-7.241529171,5.586657746,-3.11285167,50,5.826408085,5.822785447,-130.3898314,-5.00308206,-12.4041813,28.70387162,-22.60453548,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,a4aa0ffd-99b0-11ed-9833-f724c97104da,89.86258599,5.976894433,3.31563856,-1.833391644,-2.770697429,80.37423863,2.06473541,1.674410127,-6.243108719,0.029785794,0.422047514,12.52678972,7.818395075,-25.34563358,11.50149972,1839.558506,-871.3485071,90.37418894,-0.466238298,-0.428077794,-0.774190708,,,,,,,,,,,,,,,,,0.997088006,1,,,high,high,79.64864415,47.73250857,54.30531975,James Heffley,hefflja42,Maryland,None
35,1/21/23,12:25:58,2,2,Nate Haberthier,haberna43,Right,Maryland,Alex Irizarry,,Left,Maryland,,2,Top,1,1,0,Four-Seam,,StrikeSwinging,,,,0,0,,89.93731175,-1.907440443,-3.461745137,2135.614026,240.2864001,2:00,5.949490694,2.913692772,7.094500382,-24.93885188,9.216940546,12.23026756,1.569419765,0.811314604,80.97957026,-7.436602594,-0.43125678,0.420633352,,,,,,,,,,,,-7.706425587,5.603391335,-2.664063089,50,5.796313433,7.533178752,-130.6677281,-5.116627312,-13.26034525,28.7587221,-22.53236774,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,ab9efe6e-99b0-11ed-a2dc-abf2b4be0529,90.10708134,5.947657259,2.918461671,-1.88607548,-3.518886823,81.11508159,1.571324204,0.80773494,-7.405306286,-0.489785387,0.420502361,12.75338266,7.819030327,-26.78370378,7.137005262,1906.492583,-962.3581972,89.27140203,-0.442486948,-0.450623654,-0.775334523,,,,,,,,,,,,,,,,,0.997717898,1,,,high,high,83.57670017,-6.285864057,54.22549962,James Heffley,hefflja42,Maryland,None
36,1/21/23,12:26:10,2,3,Nate Haberthier,haberna43,Right,Maryland,Alex Irizarry,,Left,Maryland,,2,Top,1,1,1,Four-Seam,,BallCalled,,,,0,0,,90.91352619,-1.007392516,-2.121575959,2162.274518,239.4821188,2:00,5.956267051,2.936185145,6.957577168,-24.39081382,9.150821608,12.15647945,2.296276996,1.702171582,81.22969108,-6.591623362,0.335836851,0.416834483,,,,,,,,,,,,-7.251165547,5.28418691,-2.78087478,50,5.86686987,4.515979051,-132.2487477,-3.09599076,-12.7644902,29.79219296,-22.87210336,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,b2fe2bd1-99b0-11ed-8a59-0f2c3822d0ca,91.08614694,5.954599968,2.940830103,-0.987704394,-2.178390937,81.36873148,2.29813271,1.698535563,-6.561233021,0.276706096,0.416702607,12.67666954,7.745157516,-27.99281563,11.85965348,1909.302349,-1014.887005,88.30064513,-0.44839707,-0.469360849,-0.760684206,,,,,,,,,,,,,,,,,0.997643966,1,,,high,high,79.32632016,-9.332003594,54.36242283,James Heffley,hefflja42,Maryland,None
37,1/21/23,12:26:22,2,4,Nate Haberthier,haberna43,Right,Maryland,Alex Irizarry,,Left,Maryland,,2,Top,1,2,1,Four-Seam,,Foul,,,,0,0,,89.50176177,-0.998612545,-2.607421716,2232.264679,243.0744978,2:00,5.983829677,3.043577112,6.811216665,-26.2504525,8.573402572,12.6006662,2.869892453,1.675842352,81.50154458,-5.942446303,-0.226348203,0.424727074,,,,,,,,,,,,-7.598493068,4.941468669,-2.845185274,50,5.890706724,5.523746003,-130.1201957,-3.107648841,-12.95221503,28.77400079,-23.75093672,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,b9dc716e-99b0-11ed-8368-21ba8cc915c2,89.67213191,5.981877146,3.048574602,-0.97549926,-2.668409219,81.65238417,2.872397056,1.670921725,-5.907905414,-0.293338009,0.424593247,13.1612442,7.096183357,-32.46437789,10.74433382,1883.418257,-1198.224215,84.37253316,-0.382065493,-0.536775153,-0.752262185,,,,,,,,,,,,,,,,,0.996945526,1,,,high,medium,80.33008917,-9.195362082,54.50878333,James Heffley,hefflja42,Maryland,None
38,1/21/23,12:26:42,2,5,Nate Haberthier,haberna43,Right,Maryland,Alex Irizarry,,Left,Maryland,,2,Top,1,2,2,Changeup,,BallCalled,,,,0,0,,83.1271872,-1.59060031,-2.972960926,1514.010603,245.5205486,2:15,5.706392388,3.242136517,7.362823207,-32.93642568,7.220457361,11.41921975,1.412441971,2.071386143,75.47640202,-7.838857899,0.863260629,0.452278819,,,,,,,,,,,,-7.162274504,4.444231713,-3.041562644,50,5.582364996,5.976490483,-120.9096769,-4.220037233,-10.55803085,24.50029834,-25.62273191,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,c5eaeed4-99b0-11ed-8f60-3d07dd034585,83.2766274,5.702889874,3.246076074,-1.549040391,-3.020500786,75.59287961,1.415572799,2.068430196,-7.787641588,0.814540944,0.452142616,11.88207186,5.378049504,-10.46928039,21.91722985,1488.806071,-275.1083243,98.3352473,-0.407468683,-0.181708321,-0.894958859,,,,,,,,,,,,,,,,,0.997165044,1,,,high,high,70.27451419,-56.72137449,53.95717679,James Heffley,hefflja42,Maryland,None
39,1/21/23,12:26:56,2,6,Nate Haberthier,haberna43,Right,Maryland,Alex Irizarry,,Left,Maryland,,2,Top,1,3,2,Four-Seam,,InPlay,,GroundBall,Out,1,0,,87.97888657,-2.239778461,-4.205280883,2124.72071,240.2108626,2:00,5.890525255,3.053250013,7.127381752,-26.2334186,9.470324243,12.20458138,1.419076739,0.910169371,80.18224699,-7.425762532,-0.238842738,0.430732766,,,,,,,,,,,,-7.400764042,5.791187326,-2.064164411,50,5.671551592,5.313216503,-127.5392871,-6.171675183,-12.12915117,27.45385577,-22.68284218,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,cdfdd8d4-99b0-11ed-a055-897160f8c3b3,88.14469052,5.888545005,3.058043723,-2.216596191,-4.262884362,80.31735532,1.421088552,0.906526731,-7.39297259,-0.297945447,0.430612153,12.73181599,8.025840207,-28.09955935,7.412707628,1874.280913,-1000.754292,88.21304864,-0.438250748,-0.471005101,-0.765565462,,,,,,,,,,,,,,,,,0.997339132,1,,,high,high,83.32855984,-7.014292307,54.19261825,James Heffley,hefflja42,Maryland,None
40,1/21/23,12:27:32,3,1,Nate Haberthier,haberna43,Right,Maryland,Caleb Estes,,Right,Maryland,,2,Top,2,0,0,Four-Seam,,Foul,,,,0,0,,89.19774999,-1.716320287,-3.948534891,2234.626011,239.9607407,2:00,6.008894178,3.117413358,7.100903035,-25.21018188,9.529655631,12.24945695,2.177388618,0.795079999,80.45060178,-6.252458307,-0.833428416,0.424214407,,,,,,,,,,,,-7.858208319,5.71879096,-2.832168425,50,5.869873647,8.573117293,-129.5387839,-4.648565255,-13.29181106,28.20842301,-22.50096816,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,e3dbecd7-99b0-11ed-92fb-a5a1fa9df8ba,89.36917406,6.007119995,3.122416086,-1.695798523,-4.007945018,80.58853565,2.179206064,0.791387526,-6.222252273,-0.893984374,0.42408092,12.7940744,8.124955609,-30.93287706,7.013284164,1916.795344,-1148.67272,85.77700854,-0.429393946,-0.51403354,-0.742556637,,,,,,,,,,,,,,,,,0.99642319,1,,,high,high,83.68805012,-0.181958528,54.21909697,James Heffley,hefflja42,Maryland,None
41,1/21/23,12:27:52,3,2,Nate Haberthier,haberna43,Right,Maryland,Caleb Estes,,Right,Maryland,,2,Top,2,0,1,Slider,,BallCalled,,,,0,0,,82.19082725,-1.069442198,-4.441577906,2182.286628,262.6328516,2:45,5.857547443,2.962645023,7.02375907,-36.84365538,4.061257208,3.340695408,1.963178678,-1.764260588,74.90143434,-7.180753448,-5.742973003,0.460319377,,,,,,,,,,,,-3.059607031,2.513434997,-2.630622041,50,5.758455996,9.175512779,-119.3393729,-3.274155304,-4.412199232,22.97435209,-28.54947432,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,efce501c-99b0-11ed-baba-7d621e4d2558,82.33735405,5.853476178,2.967263524,-1.019428093,-4.49894562,75.02212453,1.966821106,-1.767847174,-7.120755099,-5.801387221,0.460185496,3.868783597,2.339762505,-77.08952252,52.66391321,487.5847043,-2127.119198,22.34283517,-0.028649543,-0.974720356,-0.221583916,,,,,,,,,,,,,,,,,0.995471616,1,,,high,high,42.60248385,22.82869546,54.29624093,James Heffley,hefflja42,Maryland,None
42,1/21/23,12:28:03,3,3,Nate Haberthier,haberna43,Right,Maryland,Caleb Estes,,Right,Maryland,,2,Top,2,1,1,Four-Seam,,BallCalled,,,,0,0,,88.51647876,-2.120964435,-4.428270943,2126.670755,239.9834083,2:00,5.965137263,3.040237687,7.130130668,-25.3078681,9.2826822,11.87617719,1.510887737,0.282393251,81.62287481,-7.311453031,-1.330438813,0.427481786,,,,,,,,,,,,-7.888800105,5.801916925,-2.721571973,50,5.79706436,9.590250769,-128.4512264,-5.536676392,-13.1283481,27.5876711,-22.51864141,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,f65dab75-99b0-11ed-b99e-67d1da3546a3,88.68356132,5.963241175,3.044966644,-2.098624799,-4.485274354,81.75992968,1.512723668,0.278876877,-7.281324909,-1.387562825,0.427349286,12.41996593,7.872266099,-28.97267667,8.244333502,1860.519617,-1030.143318,87.48508025,-0.437644781,-0.484392479,-0.757516318,,,,,,,,,,,,,,,,,0.996757339,1,,,high,high,82.58009633,-46.96814256,54.18986933,James Heffley,hefflja42,Maryland,None
43,1/21/23,12:28:18,3,4,Nate Haberthier,haberna43,Right,Maryland,Caleb Estes,,Right,Maryland,,2,Top,2,2,1,Four-Seam,,BallCalled,,,,0,0,,87.98041134,-3.536153215,-4.825175546,2193.716145,238.3968166,2:00,5.948877464,3.030311843,7.093380828,-25.43197257,10.4498065,12.862202,0.554495812,-0.355782521,80.44796428,-8.316136668,-2.392909998,0.43113026,,,,,,,,,,,,-8.436169948,6.745252849,-2.679821,50,5.674306354,10.37665524,-127.4398698,-8.656943454,-13.82161283,27.10998559,-21.12279364,Maryland,Maryland,shi01,NCAA D1,BIG10,22a70efb-196c-4b3a-90ba-54827e7e141e,fec23fd4-99b0-11ed-9970-e3909d4361c8,88.1446405,5.94707923,3.035165804,-3.515121872,-4.883270207,80.59210038,0.556770588,-0.360441846,-8.284708753,-2.456174835,0.430997798,13.39523236,9.037130049,-21.67303757,6.736601708,2038.634594,-810.1601805,92.9306464,-0.486987466,-0.369309485,-0.791488289,,,,,,,,,,,,,,,,,0.996384591,1,,,high,medium,83.93706223,-2.999605376,54.22661917,James Heffley,hefflja42,Maryland,None
