PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,Baserunners
64,11/4/22,16:12:15,1,2,Kyle McCoy,,Left,Maryland,Ian Petrutz,petruia42,Left,Maryland,Windup,2,Bottom,0,1,0,Sinker,,StrikeCalled,,,,0,0,,87.58600063,-0.671668435,3.015644098,1430.004574,118.4719265,10:00,5.853331932,-2.097513126,6.745786518,-28.36084261,7.416048475,-10.44926363,2.958371051,0.594651965,80.52505938,-5.317707021,1.426851415,0.430499669,,,,,,,,,,,,6.627985078,4.003319967,1.422463443,50,5.291588918,-7.284626937,-128.4228529,-0.867652468,11.02848165,27.50313343,-25.51281842,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,f9d3b2ee-5c7c-11ed-ac9f-fdf497431b73,87.747226,5.850414931,-2.10086382,-0.636667615,3.056570073,80.65961035,2.960960562,0.597226524,-5.275088172,1.46893254,0.430379172,-10.85027804,5.84102346,4.442635045,11.98977456,1425.707965,110.7694932,99.69953878,-0.475295721,0.077460936,0.876409596,,,,,,,,,,,,,,,,,0.981941475,1,,,high,high,100.7907931,-26.10574628,54.57421348,Luke Shliger,shliglu42,Maryland,None
65,11/4/22,16:12:30,1,3,Kyle McCoy,,Left,Maryland,Ian Petrutz,petruia42,Left,Maryland,Windup,2,Bottom,0,1,1,Changeup,,StrikeSwinging,,,,0,0,,81.30993051,-1.370196383,2.850831072,1543.509726,109.7459171,9:45,5.849089513,-2.038592361,7.056952577,-35.98762864,5.958001407,-12.00053462,1.730560937,0.080784814,74.22432742,-7.490158204,0.790325251,0.465199376,,,,,,,,,,,,7.422763505,3.647865587,1.832296316,50,5.729181265,-5.553831906,-118.2274475,-3.822997607,10.45661851,23.5319121,-27.03521702,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,031e9e35-5c7d-11ed-af12-b1037635dcab,81.44794665,5.844560845,-2.041492702,-1.315309661,2.886333075,74.33305945,1.734501084,0.083066791,-7.426080937,0.827712182,0.465066652,-12.34355186,3.956709485,-25.6988236,1.951324926,1390.834887,-669.3284642,90.10859233,-0.304431563,-0.433640587,0.848102155,,,,,,,,,,,,,,,,,0.997634052,1,,,high,high,91.75619209,9.001963323,54.26304742,Luke Shliger,shliglu42,Maryland,None
66,11/4/22,16:12:46,1,4,Kyle McCoy,,Left,Maryland,Ian Petrutz,petruia42,Left,Maryland,Windup,2,Bottom,0,1,2,Sinker,,InPlay,,GroundBall,Out,1,0,,91.52524819,-0.294655058,3.993146127,1597.554492,120.8165152,10:00,6.069431221,-1.900778044,6.691980325,-26.61766825,8.290678366,-11.08707036,3.633831996,-0.046839366,81.45347129,-4.65887154,0.708725072,0.416503748,83.60375121,-9.611441513,9.047589792,2018.876545,-16.90178758,-108.6937421,4.766642363,17.17448814,,9.438516627,0.144256202,7.075843331,4.460916275,1.584054448,50,6.030899022,-8.910571013,-132.8844832,-1.530948004,12.6014629,29.54213791,-24.22954484,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,0c7f68d4-5c7d-11ed-8e0d-85cdb44fca32,91.69490708,6.06715742,-1.904160879,-0.267154734,4.034863233,81.59310162,3.63612863,-0.044112071,-4.621002664,0.75330794,0.416375459,-11.51094058,6.753132483,1.440431188,71.82136126,1597.049665,40.15871606,99.96840001,-0.51212855,0.025137619,0.858540883,12.96254035,81.40459063,-13.95895374,0.070855569,0.031496865,3.452371061,2.816429548,16.94198239,-0.106634033,-0.719538591,-0.012949804,-0.988621543,0.141573277,-0.0508375,,,0.996262975,1,0.997779664,45.0710824,high,high,25.36072316,-56.7702909,54.62801968,Luke Shliger,shliglu42,Maryland,None
67,11/4/22,16:13:17,2,1,Kyle McCoy,,Left,Maryland,Elijah Lambros,lambrel42,Right,Maryland,Windup,2,Bottom,1,0,0,Sinker,,BallCalled,,,,0,0,,92.2760875,-1.358472884,3.493748077,1787.524019,114.265083,9:45,5.750284247,-2.580592427,6.623981351,-27.92878666,7.386837899,-12.80361103,2.276529035,-1.595105558,81.16870836,-5.813479241,-0.915571106,0.413677617,,,,,,,,,,,,7.793770706,4.17721154,2.30135382,50,5.623277467,-7.752854026,-133.993197,-4.067863398,14.10208364,30.23805824,-24.61578431,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,1f3831b5-5c7d-11ed-b61c-0381e65c46fa,92.44178058,5.747437648,-2.584346111,-1.324739619,3.538824712,81.30080141,2.279257075,-1.592143237,-5.769162307,-0.867451937,0.413554317,-13.25265499,5.723664579,-13.00406633,14.60112571,1741.681351,-402.2290259,97.43540969,-0.400419447,-0.225020208,0.888273704,,,,,,,,,,,,,,,,,0.988494297,1,,,high,high,103.141003,-7.926476079,54.69601865,Luke Shliger,shliglu42,Maryland,None
68,11/4/22,16:13:31,2,2,Kyle McCoy,,Left,Maryland,Elijah Lambros,lambrel42,Right,Maryland,Windup,2,Bottom,1,1,0,Changeup,,StrikeSwinging,,,,0,0,,80.95916821,-1.537764159,1.656455153,1529.513835,116.5135953,10:00,5.785709547,-2.195825067,7.178889245,-34.39368888,7.499185413,-11.57560729,1.889527723,-0.195507986,75.51106733,-6.928096032,0.920498569,0.465845175,,,,,,,,,,,,6.842416301,4.569145664,2.08152238,50,5.658291847,-3.095990435,-117.825623,-4.089552444,9.568986374,23.4738095,-25.78418807,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,2785567a-5c7d-11ed-a0ab-c54562bc625c,81.10233296,5.781606713,-2.198820568,-1.489061332,1.692544629,75.62763855,1.892899747,-0.193254438,-6.873042923,0.957403331,0.465705532,-11.90322594,5.566420777,-21.65548819,9.067335433,1421.560042,-564.4285779,92.94195379,-0.414902318,-0.369024827,0.831671055,,,,,,,,,,,,,,,,,0.929766558,1,,,high,high,98.16061002,10.86504441,54.14111075,Luke Shliger,shliglu42,Maryland,None
69,11/4/22,16:13:50,2,3,Kyle McCoy,,Left,Maryland,Elijah Lambros,lambrel42,Right,Maryland,Windup,2,Bottom,1,1,1,Slider,,BallCalled,,,,0,0,,77.87185974,1.747240574,-0.891911905,1975.610193,349.6496132,5:45,5.971151969,-2.414601504,6.915099549,-44.93695005,-0.110337056,1.099365333,3.976948869,-2.132128132,71.92491759,-6.148680726,0.245248082,0.485769329,,,,,,,,,,,,-0.969375706,-0.740626917,2.482475768,50,6.081165471,1.728221155,-113.3376912,2.199072241,-1.260014301,20.84975348,-33.13673155,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,330d3647-5c7d-11ed-9464-857c5d910fb9,77.9911908,5.964555221,-2.419273575,1.826406907,-0.834711346,72.01205434,3.982224054,-2.128855819,-6.062626873,0.29839035,0.485648607,0.545994883,-2.242757494,84.22262538,29.13787783,198.8716596,1965.575157,10.06634104,0.099025357,0.994920538,-0.018085932,,,,,,,,,,,,,,,,,0.996531608,1,,,high,high,63.77590481,30.63229647,54.40490045,Luke Shliger,shliglu42,Maryland,None
70,11/4/22,16:14:08,2,4,Kyle McCoy,,Left,Maryland,Elijah Lambros,lambrel42,Right,Maryland,Windup,2,Bottom,1,2,1,Four-Seam,,InPlay,,LineDrive,Single,0,0,,92.68256156,-2.139207798,4.985373159,1647.434181,123.1961383,10:00,5.773128839,-2.312513709,6.756486868,-24.19469709,8.481438435,-10.94651719,1.434422758,-0.467074517,81.00204886,-6.896008367,0.38826196,0.41142139,95.64245197,7.265269265,-0.210573443,1704.90845,,,,167.2688566,,3.303371032,1.413619463,7.348553601,5.200019784,1.920606563,50,5.588370417,-11.35159558,-134.3143193,-5.842553108,13.38503269,29.88274418,-22.70246666,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,3e42e147-5c7d-11ed-a6a6-97edb8c7ccf4,92.85068487,5.77091819,-2.315737671,-2.112730647,5.024584575,81.13543184,1.436725883,-0.464493389,-6.858290233,0.430493305,0.411298233,-11.30862482,7.142806657,-7.453930883,5.878759441,1633.512524,-213.7199432,99.15494913,-0.542880114,-0.129728972,0.829729821,-0.348682209,94.87392501,12.09526325,0.442751196,0.148878154,1.279203788,9.638493998,166.9909273,9.720243703,27.6097332,0.265850035,0.548105028,0.08998688,-0.831554713,,,0.752042838,1,-1,54.88515567,high,high,95.29088105,-8.7928656,54.56351313,Luke Shliger,shliglu42,Maryland,None
71,11/4/22,16:15:10,3,2,Kyle McCoy,,Left,Maryland,Simmi Whitehill,,Left,Maryland,Stretch,2,Bottom,1,0,1,Four-Seam,,BallCalled,,,,0,0,,89.56678315,-0.671656044,4.490002132,1758.752696,123.1545702,10:00,6.029503355,-2.065164513,6.85237496,-26.13993403,9.398391114,-11.64049881,3.371431967,0.959818447,80.58096895,-4.689654045,2.36661582,0.424596216,,,,,,,,,,,,7.578962913,5.244353201,1.72060703,50,5.963147587,-9.841015708,-129.9834097,-2.335670706,12.91286193,28.29978157,-23.23884175,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,625ec5c5-5c7d-11ed-95d0-c10fd835f28a,89.73758707,6.027343823,-2.069064777,-0.646410389,4.536680983,80.72174109,3.37351509,0.962794466,-4.655138257,2.415134841,0.424462783,-12.10379032,7.89477861,6.140491532,80.69673931,1748.662024,188.1280684,99.42625978,-0.543761799,0.106966755,0.83239487,,,,,,,,,,,,,,,,,0.99476031,1,,,high,high,17.37306632,-8.677717016,54.46762504,Luke Shliger,shliglu42,Maryland,1st
72,11/4/22,16:15:44,3,3,Kyle McCoy,,Left,Maryland,Simmi Whitehill,,Left,Maryland,Stretch,2,Bottom,1,1,1,Four-Seam,,StrikeCalled,,,,0,0,,88.58128298,-2.323850387,3.26759145,1885.917725,124.0818476,10:15,6.034833902,-2.167040324,6.871160656,-25.89865194,9.772109699,-12.25056364,1.98053544,0.130486325,80.54021685,-6.245519744,1.170144672,0.428998536,,,,,,,,,,,,7.633916868,5.984586969,1.919657588,50,5.840154369,-6.960601984,-128.6403309,-6.032629376,12.73016649,27.89195736,-22.19427252,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,76c1f480-5c7d-11ed-b73b-91dc60328fb2,88.7443914,6.032497169,-2.170764988,-2.296330316,3.312376388,80.6752692,1.982691919,0.133319477,-6.210071439,1.216394133,0.428866608,-12.68657562,8.235681198,-10.81341566,82.34936884,1852.430141,-353.8194971,98.22433486,-0.550426208,-0.187611311,0.813531183,,,,,,,,,,,,,,,,,0.997703295,1,,,high,high,15.88559956,-24.91596784,54.44883934,Luke Shliger,shliglu42,Maryland,1st
73,11/4/22,16:16:02,3,4,Kyle McCoy,,Left,Maryland,Simmi Whitehill,,Left,Maryland,Stretch,2,Bottom,1,1,2,Four-Seam,,StrikeSwinging,Strikeout,,,1,0,,93.18742494,-0.290342598,5.002198421,1830.983356,129.2801455,10:15,6.088160876,-2.1441242,6.673761508,-22.05698125,10.36527445,-10.92201906,3.95602785,-0.093880543,80.92298184,-4.067484948,1.062840489,0.409819988,,,,,,,,,,,,7.342994491,5.672885046,1.743811041,50,6.051682803,-11.45407323,-135.1048334,-1.437080618,13.51551289,30.58595084,-21.73253951,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,8147ebdc-5c7d-11ed-aee9-15d3ea8aa12d,93.36855063,6.086639488,-2.147634766,-0.272729947,5.044098053,81.06951395,3.957796109,-0.091109044,-4.038226396,1.107902142,0.409689488,-11.30954701,9.069897183,-1.659900989,75.08249156,1830.215034,-53.03751885,99.95803775,-0.63284701,-0.028966685,0.773734834,,,,,,,,,,,,,,,,,0.997639433,1,,,high,high,22.42590996,72.76042707,54.64623849,Luke Shliger,shliglu42,Maryland,1st
74,11/4/22,16:16:27,4,1,Kyle McCoy,,Left,Maryland,Devin Russell,,Right,Maryland,Stretch,2,Bottom,2,0,0,Sinker,,StrikeSwinging,,,,0,0,,92.83525971,-2.41885169,4.969523995,,,,5.771753209,-2.36398873,6.725789527,,,,1.054841892,-0.444868712,81.56651619,-7.702277049,0.879699704,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,9093a4f8-5c7d-11ed-9cab-c1497a8f3790,92.98234944,5.767628701,-2.36398873,-2.370444654,4.969523995,81.676965,1.058496713,-0.444868712,-7.643323381,0.879699704,0.427987213,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.59421047,Luke Shliger,shliglu42,Maryland,1st
75,11/4/22,16:17:01,4,2,Kyle McCoy,,Left,Maryland,Devin Russell,,Right,Maryland,Stretch,2,Bottom,2,0,1,Four-Seam,,BallCalled,,,,0,0,,91.58789045,0.534757558,4.788005198,1823.148296,122.5545966,10:00,5.902967285,-2.596164077,6.780749063,-24.35465808,9.0645209,-11.93752935,4.196528862,-0.755747115,79.68179684,-3.978660345,0.735482736,0.416072881,,,,,,,,,,,,7.860074004,4.750044024,2.222608114,50,5.93189823,-10.73594893,-132.8434183,0.446088579,13.98027919,29.69761431,-23.72540882,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,a4c53966-5c7d-11ed-8b44-9fa3b2c700e5,91.76198875,5.900923205,-2.599855494,0.559103906,4.833048992,79.8222935,4.198764196,-0.752737653,-3.94191117,0.784325585,0.415942987,-12.352391,7.662087169,-3.926854253,12.52852358,1818.868074,-124.8544707,99.76522908,-0.536839714,-0.068482894,0.840900241,,,,,,,,,,,,,,,,,0.998025753,1,,,high,high,101.2756675,-7.255486626,54.53925094,Luke Shliger,shliglu42,Maryland,1st
76,11/4/22,16:17:34,4,3,Kyle McCoy,,Left,Maryland,Devin Russell,,Right,Maryland,Stretch,2,Bottom,2,1,1,Four-Seam,,Foul,,,,0,0,,93.28517452,-0.825541544,5.503278474,1856.243487,121.1632326,10:00,5.847865845,-2.419664278,6.764241746,-23.60313659,8.679355328,-12.17948473,2.760669513,-0.331086914,81.00808279,-5.446744775,0.37387285,0.408935721,87.81366364,62.44618136,68.02949648,,101.8217753,41.62122143,142.5867435,254.131986,,67.91585609,6.067842501,8.179653569,4.933321772,1.987576064,50,5.768651785,-12.61368604,-135.1505165,-2.746428175,15.07356134,30.46276139,-23.08286648,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,b8c2ca33-5c7d-11ed-aafa-6b87644d8e97,93.46034558,5.845698133,-2.42354829,-0.800415165,5.549072541,81.14601126,2.76291071,-0.3280626,-5.410120222,0.422938545,0.408810612,-12.6030127,7.342216218,-6.5162232,17.85583148,1844.251713,-210.6549352,99.35397624,-0.514134974,-0.113484538,0.850168506,37.67094947,15.19749709,77.85354951,0.279157018,0.626052844,2.695365913,235.4870114,95.54545392,,,,,,,,,0.998132741,1,,40.36690921,high,high,106.0702369,-9.578413044,54.55575825,Luke Shliger,shliglu42,Maryland,1st
77,11/4/22,16:17:57,4,4,Kyle McCoy,,Left,Maryland,Devin Russell,,Right,Maryland,Stretch,2,Bottom,2,1,2,Changeup,,Foul,,,,0,0,,86.98382261,-0.732297711,4.681079517,,,,5.777850856,-2.34591521,7.13984026,,,,2.19698447,-0.4809343,76.23889127,-6.696860094,0.852853686,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,c605c3f3-5c7d-11ed-b693-3dbc6b5d8b06,87.12089814,5.773446313,-2.34591521,-0.67871162,4.681079517,76.34150881,2.201098271,-0.4809343,-6.630289844,0.852853686,0.453522661,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.18015974,Luke Shliger,shliglu42,Maryland,1st
78,11/4/22,16:18:25,4,5,Kyle McCoy,,Left,Maryland,Devin Russell,,Right,Maryland,Stretch,2,Bottom,2,1,2,Sinker,,StrikeSwinging,Strikeout,,,1,0,,94.19852361,-1.230536728,5.855892286,1632.81421,120.7859066,10:00,6.066058449,-2.515774095,6.778552577,-23.78031842,7.879072791,-11.01837484,3.297911223,0.487491671,82.16871195,-4.582040614,2.10988752,0.404969953,,,,,,,,,,,,7.638537848,4.615601154,2.056156045,50,5.954696963,-13.61650473,-136.3856181,-3.746687418,14.3496313,30.734012,-23.50325733,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,d6fa5ac5-5c7d-11ed-b3aa-45d8e794b922,94.37182298,6.063780758,-2.519179946,-1.203859997,5.896349134,82.30932146,3.300210837,0.490171323,-4.544287765,2.153360513,0.404847133,-11.39219583,6.581423977,-4.89613878,0.612854171,1626.856153,-139.360332,99.63510502,-0.509963919,-0.085349779,0.85595106,,,,,,,,,,,,,,,,,0.88773807,1,,,high,high,90.55156877,-4.461406273,54.54144742,Luke Shliger,shliglu42,Maryland,1st
79,11/4/22,16:21:12,1,1,Nate Haberthier,haberna43,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,Windup,3,Top,0,0,0,Sinker,,StrikeCalled,,,,0,0,,87.6764734,-1.591913003,-5.936268206,2022.321828,244.0682107,2:15,5.718740331,3.12810355,7.149290726,-26.38419795,8.164778275,12.30612824,1.956158526,0.235229422,81.5105376,-6.678556017,-1.171202924,0.423047481,,,,,,,,,,,,-7.771559256,4.971125263,-2.19297629,50,5.578267542,7.586480298,-129.7808549,-4.62292416,-13.1948665,28.30546708,-23.73387278,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,39ed7fba-5c7e-11ed-8956-2d239d07e5f3,87.84367502,5.716318128,3.133168238,-1.56421152,-5.995198794,81.64645674,1.958285202,0.231630617,-6.643869405,-1.229440439,0.422931648,12.85072944,6.703553948,-25.66925885,13.80397108,1822.738003,-876.0204047,90.13095628,-0.394143412,-0.433175567,-0.810561471,,,,,,,,,,,,,,,,,0.993097458,1,,,high,high,77.57644091,15.56747535,54.17070927,Devin Russell,,Maryland,None
80,11/4/22,16:21:25,1,2,Nate Haberthier,haberna43,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,Windup,3,Top,0,0,1,Slider,,BallCalled,,,,0,0,,84.26426815,0.638140621,-0.598133244,2198.451465,191.5023434,12:30,5.681576522,3.041620581,6.697265517,-36.65961905,5.038566794,-0.517570191,3.043738914,1.251175434,74.88813989,-6.053342852,-1.587018829,0.450484756,,,,,,,,,,,,0.093878069,2.229194379,-2.993080917,50,5.712973003,1.295446779,-122.6622577,0.295923313,0.143029986,24.26159249,-28.77771171,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,425dd0e8-5c7e-11ed-acc3-2bc5d5bdcbde,84.41186174,5.677490024,3.045373072,0.687346585,-0.644155459,75.00256885,3.047560912,1.248206804,-5.991522022,-1.634741989,0.450353748,-0.029086169,3.223826478,-83.65523083,43.80442291,242.9528834,-2184.985753,11.05109152,-0.108291475,-0.99387491,-0.022036762,,,,,,,,,,,,,,,,,0.993353926,1,,,high,high,50.57607666,-18.95009175,54.62273448,Devin Russell,,Maryland,None
81,11/4/22,16:21:38,1,3,Nate Haberthier,haberna43,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,Windup,3,Top,0,1,1,Four-Seam,,InPlay,,FlyBall,Out,1,0,,88.25254222,-1.291893335,-3.257592332,2307.218842,241.1368053,2:00,5.814348994,2.995344693,7.066325695,-25.96398794,9.544367252,13.15783548,2.457194914,1.084504194,80.38636961,-6.201960514,-0.761334133,0.428880993,91.37965107,53.22588114,-20.50343466,,-39.18163256,102.7852113,112.9924696,318.7878787,,-20.62881662,5.717500198,-8.158680245,5.602381128,-2.759746541,50,5.705423553,6.906858818,-128.2709094,-3.67475556,-13.51421049,27.96915791,-22.89414701,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,499f057a-5c7e-11ed-8be1-678b73f66c25,88.42264596,5.812494759,3.0006495,-1.270440326,-3.320751942,80.53427977,2.45953417,1.079495885,-6.169577126,-0.829503782,0.428744047,13.73532073,8.062552996,-28.28936646,67.01649493,2031.656903,-1093.448221,88.05653224,-0.425066412,-0.473924797,-0.771176914,-19.16134503,51.23998115,73.19527183,-1.375312617,2.915741113,3.450043836,-112.3129195,298.3479842,,,,,,,,,0.996263877,1,,47.87786209,high,medium,29.68509677,65.14526945,54.25367431,Devin Russell,,Maryland,None
82,11/4/22,16:23:11,2,1,Nate Haberthier,haberna43,Right,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,Windup,3,Top,1,0,0,Slider,,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,2883a169-3ff7-41db-85c8-c55251b1dfec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Devin Russell,,Maryland,None
83,11/4/22,16:23:16,2,4,Nate Haberthier,haberna43,Right,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,Windup,3,Top,1,2,1,Slider,,Foul,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,e23629c4-eb4e-4f62-9203-752602629d1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Devin Russell,,Maryland,None
84,11/4/22,16:23:17,2,3,Nate Haberthier,haberna43,Right,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,Windup,3,Top,1,2,0,Sinker,,Foul,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,1f32bad8-93e3-405a-bdfd-f98f703486c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Devin Russell,,Maryland,None
85,11/4/22,16:23:22,2,2,Nate Haberthier,haberna43,Right,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,Windup,3,Top,1,1,0,Sinker,,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,361130a7-b539-4c78-9e48-4ac532467518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Devin Russell,,Maryland,None
86,11/4/22,16:23:28,2,5,Nate Haberthier,haberna43,Right,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,Windup,3,Top,1,2,2,Changeup,,BallCalled,,,,0,0,,84.3020854,-1.786138794,-3.208862417,,,,5.431712635,2.937312257,7.262647941,,,,0.726934544,-0.013926861,77.82465755,-8.688552486,-3.208862417,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,8b341ad4-5c7e-11ed-af29-d780bc9bb336,84.43225006,5.426874633,2.937312257,-1.72861221,-3.208862417,77.93136154,0.73198507,-0.013926861,-8.620269407,-3.208862417,0.445903907,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,low,,,54.05735206,Devin Russell,,Maryland,None
87,11/4/22,16:23:46,2,6,Nate Haberthier,haberna43,Right,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,Windup,3,Top,1,3,2,Slider,,BallCalled,Walk,,,0,0,,84.88962045,-2.174395709,-4.634972074,2245.242054,260.281627,2:45,5.659027191,2.950236593,6.914008575,-34.1279447,4.458449797,4.985611098,1.060539068,-1.837589865,76.15225313,-7.648708468,-4.99926633,0.458344086,,,,,,,,,,,,-4.625700246,3.059421328,-2.831983639,50,4.866203749,12.49551049,-120.0944853,-3.179654402,-6.754867998,23.28038607,-27.70640445,Maryland,Maryland,shi01,NCAA D1,BIG10,c440aa28-3ea5-4d36-8241-966eae1a5262,960215f5-5c7e-11ed-bd61-d19d67e9cf82,85.04202495,5.6553339,2.954917872,-2.130069674,-4.691755513,76.2754672,1.063925593,-1.841285931,-7.593282125,-5.059131783,0.458219629,5.509407724,2.847910951,-71.53296021,18.01777072,711.2007548,-2129.62564,31.67590567,-0.053470657,-0.948506036,-0.312213371,,,,,,,,,,,,,,,,,0.996344932,1,,,high,high,73.78400513,41.49450841,54.40599143,Devin Russell,,Maryland,None
